,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
467,617M68SE,1,0,1,1,0,0,25,3,0,49,1,0,1,0.0,69,71
470,185Y15NA,0,0,1,0,1,0,25,3,0,81,2,0,1,0.0,40,359
473,559Y34PL,1,0,0,0,0,1,25,6,0,46,2,0,1,0.0,56,67
475,802N15QX,1,1,1,1,0,0,15,6,0,73,0,0,1,1.0,46,87
476,420P02KQ,0,1,1,0,0,0,15,3,0,53,3,1,1,0.0,53,64
479,883I45WF,1,0,1,0,0,1,15,4,1,81,6,0,0,0.0,55,47
483,922C59YW,0,0,0,0,1,0,15,11,1,51,3,0,1,0.0,0,0
484,779B72RI,1,0,1,1,0,1,25,8,0,44,1,0,1,0.0,61,60
485,391E99TK,1,1,1,0,0,0,15,7,1,65,3,1,1,0.0,52,130
487,072Y52YZ,0,0,0,1,1,0,15,10,1,72,3,1,1,0.0,69,69
488,281P64JO,0,1,0,0,1,0,25,7,1,66,3,1,1,0.0,60,56
489,508A83UV,1,1,1,0,1,1,25,11,1,71,1,1,1,0.0,68,46
491,754V98LY,0,0,1,1,0,0,15,6,0,40,6,0,1,0.0,66,119
492,734V98JO,1,0,0,1,0,0,25,2,0,70,5,1,1,0.0,59,227
493,519W25FO,0,1,0,1,0,0,15,7,0,61,5,1,1,0.0,67,85
494,072X03JX,0,0,0,1,0,0,15,11,1,81,1,1,1,0.0,53,164
495,454N96RO,0,0,1,1,0,0,15,3,0,73,1,1,1,0.0,64,57
500,804G76RM,0,0,1,0,0,0,15,3,0,64,6,0,1,1.0,72,416
502,515U52SY,0,1,1,1,1,0,50,4,0,45,6,0,1,0.0,59,313
503,494E18RA,1,0,1,0,0,1,25,5,0,35,3,1,1,0.0,73,87
505,837Z25SR,0,0,1,1,0,1,25,3,0,71,2,0,1,0.0,43,51
506,503Z70YM,1,0,0,1,0,0,15,11,1,57,2,0,1,0.0,62,29
507,766M61NX,0,1,1,0,1,1,15,6,1,81,4,1,1,0.0,69,113
508,730G15LA,0,0,0,1,1,0,50,10,1,66,4,0,1,0.0,29,494
511,641K54SU,1,0,1,1,0,0,25,2,0,21,1,0,1,0.0,55,65
512,670H63LV,0,1,1,1,0,0,25,4,0,61,1,1,1,0.0,57,33
513,833K79GV,1,0,0,1,0,0,25,9,1,76,2,1,1,0.0,52,82
514,167S94XT,0,0,1,1,0,1,25,8,0,57,4,0,1,0.0,53,85
515,864I14MF,1,1,1,1,1,1,15,10,1,59,4,1,1,0.0,65,55
517,360S74XD,0,0,0,1,1,1,25,5,0,54,5,0,1,0.0,63,69
518,170Q61RS,1,0,1,1,0,0,15,3,0,48,3,0,1,0.0,64,70
519,992K64SS,0,0,0,0,0,1,15,6,0,61,3,0,1,0.0,67,35
520,179R34WA,1,1,0,0,0,1,15,3,0,72,0,0,1,0.0,53,88
521,760N36NE,1,1,1,0,0,1,25,4,0,31,6,0,1,0.0,55,80
522,354O09QO,0,1,1,1,1,1,15,6,1,37,4,0,1,0.0,66,145
524,793D95KS,1,0,0,0,0,1,15,10,1,81,1,0,1,0.0,62,73
525,719Q61OG,1,0,0,1,0,0,15,9,1,69,6,0,1,0.0,76,122
526,937D30MP,1,0,1,1,0,0,15,2,0,27,4,0,1,0.0,58,151
529,199U49XH,1,0,1,1,0,0,15,3,0,41,4,0,1,0.0,54,36
530,586Q54CJ,1,0,0,1,0,0,15,3,0,64,4,1,1,0.0,57,52
532,893B12HE,1,1,0,0,0,1,15,6,1,69,2,1,0,0.0,35,57
533,373Q52LC,0,0,0,1,1,0,25,7,0,75,6,0,1,0.0,59,109
534,955N55JS,1,0,1,0,0,0,25,2,0,57,4,0,1,0.0,45,50
536,576X98XB,1,0,0,0,1,1,25,9,0,82,4,0,1,0.0,61,63
540,290C68NC,1,0,1,0,0,1,15,6,0,37,6,0,1,0.0,59,209
543,510F85FH,0,0,0,1,0,0,25,3,0,72,4,1,1,0.0,56,82
546,345F02BX,0,0,1,0,0,0,15,10,1,86,0,0,1,0.0,52,232
548,549O95EY,1,0,0,1,0,0,50,5,1,49,4,1,1,0.0,68,123
550,038R77DC,1,1,1,0,1,0,50,6,0,43,4,0,1,0.0,70,106
552,509U56CH,1,0,1,1,0,1,25,3,0,37,1,1,1,0.0,48,71
562,825U47YL,0,0,1,0,0,1,15,3,1,69,3,0,1,0.0,55,40
563,273O94TO,1,0,0,0,0,1,15,3,0,45,3,1,1,0.0,68,53
567,736W05VC,1,0,1,1,0,0,15,3,0,55,6,1,1,0.0,77,222
568,741Z66IV,0,1,0,1,0,0,15,5,0,39,3,0,1,0.0,61,71
571,735M79MW,1,1,1,1,0,0,25,3,0,51,3,1,1,0.0,59,85
572,675C80BI,0,0,0,1,0,1,15,4,1,47,6,0,1,0.0,71,73
574,052E87XP,1,1,0,0,0,0,25,7,1,66,3,1,1,0.0,68,349
576,667E38AZ,1,1,1,0,1,1,25,3,0,62,1,0,1,0.0,75,178
580,527M21BN,1,0,1,1,0,0,15,5,0,68,3,0,0,0.0,56,43
583,917D88OI,1,0,1,1,0,0,15,3,0,56,4,0,1,0.0,62,92
586,761H46BY,0,0,1,0,0,1,15,9,1,43,3,0,1,0.0,64,154
590,679Z16IU,1,0,1,1,0,0,25,5,0,58,5,1,1,0.0,62,418
593,809I58XH,1,1,0,0,0,0,15,6,0,34,5,0,1,0.0,55,78
594,449G41PP,0,0,0,0,0,1,15,7,0,65,5,0,1,0.0,46,149
595,428T31GG,1,1,1,1,0,1,15,6,1,30,4,1,1,0.0,54,277
597,988B67HP,0,1,0,1,0,1,15,3,0,95,2,0,1,0.0,64,400
599,398Q38TL,1,0,0,1,0,1,15,7,0,87,3,1,1,0.0,61,189
602,078N20ZI,0,0,0,1,0,1,25,4,1,71,5,0,1,0.0,70,92
603,040H43MY,1,0,0,0,0,1,25,7,1,44,4,0,1,0.0,61,261
604,117R52IK,0,1,0,0,0,0,15,4,0,75,1,0,1,0.0,50,63
606,277J26PY,0,0,1,1,0,0,50,6,0,74,0,1,1,0.0,49,311
608,075L40ON,1,0,1,1,0,0,25,3,0,55,4,0,1,0.0,55,57
610,145C12YW,0,1,0,1,1,0,15,8,0,48,6,1,1,0.0,51,201
611,049S27KB,1,0,0,1,0,1,15,11,1,51,0,0,1,0.0,65,74
613,735H16EO,1,0,1,1,1,1,15,5,0,40,4,0,1,1.0,57,114
616,186O35YW,1,1,0,1,0,1,15,9,1,48,2,0,1,0.0,49,23
619,509A06TF,1,0,0,1,0,1,25,4,0,44,5,1,1,0.0,60,296
620,616U74TM,0,0,1,1,1,0,15,11,1,88,1,1,1,0.0,62,53
626,668B09NE,1,1,1,1,0,1,15,3,0,41,3,0,1,0.0,68,102
629,436I03WB,0,0,0,0,1,1,25,7,1,50,1,1,1,0.0,61,213
630,953M02WY,1,0,0,1,0,1,25,10,1,71,6,1,1,1.0,59,65
631,891H92LS,0,0,0,0,0,1,15,4,0,49,3,0,1,0.0,39,56
632,491Z24DQ,0,1,1,1,1,1,25,5,0,61,5,0,1,0.0,50,110
633,554I56ID,0,0,1,0,1,1,15,5,0,52,4,1,1,0.0,60,54
636,348B18NQ,1,0,0,1,0,0,15,9,1,64,4,0,1,0.0,47,536
639,289M02GA,0,1,0,0,0,0,50,9,0,49,0,1,1,0.0,54,89
643,662Z95LG,0,0,0,1,0,1,15,3,0,83,4,1,1,0.0,68,48
644,601S92WN,1,0,1,0,1,0,25,3,0,33,1,0,1,0.0,34,49
649,876J55HS,0,0,0,0,0,1,15,3,0,30,4,0,1,0.0,58,56
650,815U73XK,1,1,1,1,0,1,25,6,1,77,5,1,1,0.0,70,89
651,437E14SN,1,0,0,1,0,1,25,3,0,43,3,1,1,0.0,73,63
658,022F30SK,0,1,1,1,1,0,25,7,1,47,4,0,1,0.0,66,63
659,271R60QT,1,1,0,1,0,1,25,4,0,67,5,1,1,1.0,60,82
660,064S70TW,1,1,1,1,0,1,15,4,0,54,4,0,1,0.0,45,115
662,785Z30FC,0,0,0,0,1,1,15,6,0,72,0,0,1,0.0,66,41
663,483A57ZH,0,0,1,0,0,1,15,4,1,61,4,1,1,0.0,54,72
664,507I99RI,0,0,0,1,1,1,15,11,1,82,2,0,1,0.0,52,126
665,928P85HK,1,0,1,1,0,0,15,3,0,55,4,0,1,0.0,49,78
667,664U73GQ,0,1,1,0,1,1,15,5,1,31,4,1,1,0.0,64,134
668,166Q08ZL,1,1,0,0,1,1,25,5,1,68,4,0,1,0.0,55,51
669,405G67UG,0,0,1,1,0,0,15,3,0,65,4,1,1,0.0,52,75
670,900U90QR,0,0,0,1,0,1,25,6,0,71,4,0,1,0.0,50,82
672,171F99HT,0,0,1,0,0,0,15,5,0,52,5,1,1,0.0,79,159
673,682F33SI,0,0,0,1,0,0,25,4,0,87,0,0,1,0.0,63,53
674,410J55UD,0,0,1,0,0,0,15,10,1,70,2,0,1,0.0,70,72
676,356J29YB,0,1,1,1,0,0,25,8,0,39,4,0,1,0.0,59,48
677,960B70AK,0,0,0,1,0,1,15,3,0,74,3,1,1,0.0,65,92
678,769N17UT,0,1,0,1,0,1,15,3,1,49,0,0,1,0.0,62,68
680,091S57LK,1,0,1,0,0,0,15,3,0,61,4,0,1,0.0,69,297
681,428K40OQ,0,0,1,0,0,1,15,11,1,76,1,0,1,0.0,51,83
682,402Q96GM,1,1,1,1,0,0,15,5,0,73,5,1,1,0.0,61,109
685,627W72XA,1,0,1,0,0,1,15,4,0,54,4,0,1,0.0,62,206
691,767Z81YS,1,1,0,1,0,1,25,3,0,70,1,1,1,0.0,55,36
693,123I16WS,1,0,1,0,0,1,15,6,1,50,1,1,1,0.0,58,73
696,568U02TK,1,1,1,1,1,0,25,8,0,51,6,1,1,1.0,60,107
697,336E09WK,0,0,0,1,0,0,15,3,1,60,4,1,0,0.0,72,73
699,410S07XJ,1,1,1,0,1,1,15,10,0,68,4,1,1,0.0,72,112
700,165R20DJ,0,0,1,1,1,0,15,9,1,53,5,0,1,0.0,60,105
701,327O69CW,0,0,1,1,0,1,15,7,1,65,5,0,1,0.0,50,47
706,824P51HC,0,1,0,1,0,0,15,5,0,60,5,0,1,0.0,54,57
709,661F94ZJ,1,0,0,1,1,0,25,10,1,53,3,0,1,0.0,36,117
710,582E42KL,1,0,1,1,0,0,15,5,0,75,2,0,1,0.0,70,71
713,540G92TK,0,1,1,0,0,0,25,4,0,52,5,1,1,0.0,71,186
714,965K04DX,1,1,1,0,1,1,50,9,1,87,0,1,1,0.0,65,99
723,700G47YR,1,0,1,1,0,0,25,2,0,61,3,0,1,0.0,71,106
728,731K52AA,1,0,1,1,0,0,15,6,0,55,4,0,1,0.0,53,355
729,762G04RJ,1,0,1,1,0,1,25,9,0,62,4,0,1,0.0,56,156
730,401W28OW,0,0,0,1,0,1,15,4,0,60,4,0,1,0.0,61,66
731,378B83XA,1,0,1,0,0,0,15,3,0,53,3,0,1,0.0,35,78
732,370Y14SM,1,0,1,1,0,0,15,2,0,49,6,0,1,0.0,68,183
733,998P80XF,0,0,0,1,0,0,15,3,0,73,1,1,1,0.0,54,96
735,820X17EO,0,0,1,0,1,1,15,6,1,63,3,1,1,0.0,66,60
736,914M17HX,0,0,0,1,1,1,15,11,1,76,4,1,1,1.0,46,38
737,787N16UD,1,0,0,0,1,1,25,5,0,78,0,1,1,0.0,48,149
738,287M60GR,0,1,1,0,0,0,25,9,0,76,5,0,1,0.0,68,79
739,876K79EF,0,0,1,1,1,1,25,8,0,68,5,1,1,0.0,57,307
740,101O52AY,0,1,1,1,0,0,15,6,0,76,1,0,1,0.0,60,52
741,721K09YQ,0,0,1,1,0,0,15,3,0,49,3,1,1,0.0,64,57
743,304Z95RC,1,1,0,1,0,1,15,6,0,75,1,0,1,0.0,60,161
745,197I44EF,1,0,1,1,0,0,15,3,0,39,4,1,1,0.0,46,81
748,521E68LE,1,0,1,1,0,0,15,3,1,67,2,1,1,0.0,55,63
749,261W20JR,1,0,0,1,0,0,15,3,0,79,0,0,1,0.0,39,27
752,293H85HA,0,0,0,1,0,0,15,6,1,72,3,1,1,1.0,47,162
753,826O13UV,1,0,1,1,1,1,25,7,1,47,4,1,1,0.0,54,79
756,670H94YT,1,0,1,1,0,0,15,3,0,66,1,1,1,0.0,63,84
757,514B23KM,0,0,0,1,0,1,15,11,1,82,4,1,1,0.0,55,102
758,434T92KY,1,0,0,1,0,0,15,3,0,41,6,0,1,0.0,72,168
760,733U62YP,0,1,1,0,0,1,15,5,0,37,4,0,1,0.0,62,47
761,100D66FY,0,1,1,0,1,1,15,9,1,41,1,1,1,0.0,39,106
762,391B55GK,1,0,0,0,1,0,15,6,1,36,5,0,1,0.0,69,75
763,653L77QE,0,1,1,1,1,0,15,9,1,30,3,1,1,0.0,66,57
764,498Y20VR,0,0,0,0,1,1,50,6,1,77,5,1,1,0.0,64,60
766,295P45BI,1,1,0,1,1,1,15,7,0,55,6,1,1,0.0,76,213
769,235K66ZA,1,0,1,0,0,0,15,3,0,62,4,0,1,0.0,37,95
771,576A40EF,0,0,1,1,0,1,25,10,1,66,4,1,1,0.0,62,75
772,359W44TO,1,0,1,0,1,0,25,11,1,83,5,0,1,0.0,70,575
773,367V25AT,1,0,1,1,0,0,25,3,0,63,3,0,1,0.0,48,60
775,645R43NL,1,0,1,0,0,0,15,5,0,69,1,0,1,0.0,46,78
777,223S12FT,1,1,1,0,1,0,25,6,0,73,4,0,1,0.0,53,84
780,478H19HV,0,1,1,0,1,1,15,8,1,75,2,1,1,0.0,56,48
781,250J41BV,1,0,0,0,1,1,15,5,1,66,3,1,0,0.0,66,111
782,558I48LK,0,0,1,0,0,0,15,6,1,77,0,1,1,0.0,67,68
783,203L66PK,0,0,0,1,0,0,25,5,0,89,4,1,1,0.0,67,247
785,632N68MC,0,0,0,1,1,0,15,9,0,69,1,0,1,0.0,56,66
786,702M05EW,0,0,1,0,0,1,25,3,1,45,4,0,1,0.0,62,61
787,713F10FH,1,1,1,1,1,1,15,7,1,65,2,1,1,0.0,41,45
788,817V61JS,0,0,0,1,0,0,15,3,1,81,6,1,1,0.0,55,47
789,585C30XR,1,0,0,1,0,0,15,3,1,67,2,1,1,0.0,68,69
791,965K48CO,0,0,1,1,0,1,15,3,1,35,3,1,1,0.0,70,47
793,002R01WL,1,0,0,1,0,0,25,8,0,84,2,0,1,0.0,34,73
794,845G17GX,1,0,1,0,0,1,25,10,0,63,4,1,1,0.0,69,72
795,051P42EY,1,0,0,0,1,1,15,10,1,60,4,0,1,1.0,62,61
797,515M38YG,1,0,0,1,0,1,15,7,1,78,4,1,1,0.0,58,327
798,528U02LB,0,1,0,1,1,1,15,5,0,37,5,1,1,0.0,63,138
802,455F01OL,1,1,1,1,1,0,25,7,0,66,0,0,1,0.0,67,86
803,044R47EI,1,0,1,0,0,0,15,5,1,61,4,1,1,0.0,63,63
811,476E99IN,1,0,0,0,1,1,25,11,1,71,5,0,1,0.0,61,98
813,100G82XB,1,0,1,1,0,1,50,3,0,53,5,1,1,0.0,66,544
814,525T57BP,1,0,1,1,0,0,15,3,0,39,4,0,1,0.0,62,86
819,446A72NW,0,0,1,0,0,0,50,7,1,53,4,1,1,1.0,56,260
821,870G80YK,0,0,0,1,1,0,15,5,1,74,1,1,1,0.0,48,71
822,564J77KF,1,0,0,1,0,0,25,7,1,82,6,0,1,0.0,63,120
824,527M18DE,1,0,0,1,0,0,15,11,1,59,5,1,1,0.0,63,97
825,935Y39XN,1,0,1,1,0,0,25,7,1,60,3,1,1,0.0,42,87
826,591Z96ET,0,0,1,1,0,0,15,4,1,70,4,1,1,0.0,36,88
827,427H41HA,1,1,1,0,1,1,15,5,0,42,4,0,1,0.0,63,75
828,470C71GG,1,1,0,0,1,0,15,7,1,63,3,1,1,0.0,67,54
829,154I39VN,0,0,1,0,0,1,15,10,1,53,6,0,1,0.0,35,138
831,939C27XK,1,0,0,0,0,1,15,3,0,41,6,0,1,0.0,69,100
833,232I52UU,0,0,0,1,0,1,50,8,0,48,2,1,1,0.0,54,68
835,476Y17MS,1,0,1,0,0,0,15,3,0,47,2,0,1,0.0,67,50
836,506T29WC,0,0,1,1,0,0,15,9,0,77,1,0,1,0.0,64,77
844,019H75LL,1,1,0,0,1,1,50,10,1,48,3,0,1,0.0,66,121
845,022W70UJ,1,0,1,1,1,1,25,10,0,46,2,1,1,0.0,61,58
846,972E45RJ,1,0,0,0,0,1,15,7,0,74,2,0,1,0.0,63,67
849,171U28PT,0,0,1,1,0,1,15,3,0,70,6,1,1,0.0,71,99
850,368G37LV,1,1,0,0,0,0,25,10,0,51,4,0,1,0.0,69,522
853,615U48EA,0,1,1,1,0,1,15,6,1,49,4,1,1,0.0,56,40
854,378I18ZH,0,0,1,1,0,0,15,4,0,70,1,1,1,0.0,63,44
857,516S96CJ,1,0,0,1,1,0,25,4,0,53,4,0,1,0.0,61,57
858,465W66RR,0,0,0,1,1,1,15,6,1,73,2,1,1,0.0,67,59
859,935U16WY,0,0,1,1,1,1,15,7,0,66,4,1,1,0.0,62,62
860,385T60FW,0,0,1,1,0,0,25,10,1,56,3,0,1,0.0,66,109
868,547J78ZO,0,1,0,1,0,0,25,3,0,43,5,1,1,0.0,56,264
869,481C68UA,1,1,1,1,1,0,25,5,1,67,6,1,1,0.0,67,281
871,887Y63KF,1,0,0,1,1,1,25,6,1,65,5,0,1,0.0,67,97
873,698Z63UP,1,0,0,1,0,0,15,3,0,54,5,1,1,0.0,49,130
874,536L92IJ,1,0,0,0,0,1,15,4,0,61,2,1,1,0.0,59,80
875,043T67ZC,0,0,1,1,0,0,15,3,0,43,5,0,1,0.0,58,99
876,095X32RD,1,1,1,1,0,1,15,8,1,60,5,0,1,0.0,52,46
879,550W22KO,0,1,0,1,0,0,15,9,1,85,5,0,1,0.0,41,76
881,709E06II,1,1,1,1,1,0,15,7,1,43,4,0,1,0.0,72,109
882,099J08LA,0,1,0,0,0,1,25,5,0,61,4,1,1,0.0,71,91
883,347T32MY,0,0,0,1,1,0,15,9,1,61,3,0,1,0.0,68,41
886,045E55AO,0,1,0,0,1,0,25,7,0,51,5,1,1,0.0,57,213
888,801P29VF,0,0,1,0,0,1,50,6,0,79,1,1,1,0.0,82,71
892,862Z19ZG,0,0,1,1,0,1,15,4,1,57,2,0,1,0.0,58,56
893,418S87FL,0,0,1,1,0,0,25,7,1,66,5,1,1,0.0,68,41
894,062W27QR,0,1,0,1,0,1,15,4,0,70,6,1,1,0.0,64,297
895,573T33ER,0,0,1,1,1,0,50,11,1,53,4,0,1,0.0,58,327
899,048N31GE,0,1,0,0,0,0,25,11,1,36,6,0,1,0.0,66,171
900,427D86JY,1,0,1,0,1,1,15,5,1,67,0,0,1,0.0,71,105
901,525R87KW,0,0,0,1,1,1,25,11,1,78,1,1,1,0.0,55,73
904,430J67JZ,1,0,1,1,1,1,15,11,1,42,4,0,1,0.0,41,62
907,492A23CB,1,0,1,1,0,0,15,3,0,41,4,0,1,0.0,40,50
908,373K71RG,1,0,0,0,1,1,15,5,1,46,5,0,1,0.0,54,52
909,177V47AG,1,1,0,0,0,0,15,10,1,75,3,0,1,0.0,62,115
910,740Q62QA,0,0,1,1,0,0,15,3,0,49,5,1,1,0.0,65,329
911,501V80VR,1,0,0,1,0,0,15,3,0,60,4,1,1,0.0,52,186
913,118P25WH,0,0,0,1,0,0,15,3,0,58,5,0,1,0.0,64,60
917,441S73QL,0,1,1,0,0,1,15,4,0,79,3,0,1,0.0,27,116
920,086P01CD,1,1,0,0,0,1,15,11,1,65,1,1,1,0.0,63,35
922,113U63KB,1,1,1,0,0,0,15,4,0,27,2,1,1,0.0,59,63
926,796O20FR,0,0,1,1,1,1,15,11,1,78,1,1,1,0.0,43,48
927,530K07UG,0,0,0,1,1,0,25,7,1,77,6,1,1,0.0,65,324
930,221W32IW,0,0,1,1,1,0,15,3,0,73,0,1,1,1.0,57,53
933,238S60WH,0,1,1,0,1,1,50,5,0,56,5,0,1,0.0,36,292
935,400F27OI,1,0,1,1,0,0,15,2,0,45,3,1,1,0.0,63,71
937,697F73DA,1,0,0,0,0,1,15,11,1,42,3,0,1,0.0,58,44
938,571N97GA,1,1,0,0,0,0,25,5,1,87,1,0,1,0.0,20,73
940,004M24BC,0,1,1,0,1,1,15,11,1,87,5,0,1,0.0,71,94
942,857O57UO,0,0,0,1,1,1,15,5,1,88,1,0,1,0.0,52,53
943,929V03TE,1,0,0,0,1,1,15,6,1,84,1,1,1,0.0,49,53
947,019W76VO,0,1,1,1,1,1,25,7,0,53,1,1,1,0.0,69,94
948,308D94JN,0,0,0,1,1,1,25,4,0,71,0,0,1,0.0,38,135
949,229C88KC,1,0,0,1,0,0,25,5,0,43,3,0,1,0.0,59,82
952,009B09TP,0,0,0,0,1,0,15,6,0,57,4,0,1,0.0,54,47
953,969T92CY,0,0,0,1,0,0,15,6,1,61,3,1,1,0.0,65,209
954,147M99WN,1,0,1,0,1,0,25,7,0,29,0,0,1,0.0,76,160
955,356C61WA,1,1,0,0,1,0,25,8,1,75,3,0,1,0.0,62,50
957,934S34PT,0,0,1,1,1,1,15,4,1,35,3,1,1,0.0,67,179
958,011O59UP,0,0,1,1,1,1,25,3,0,41,2,1,1,0.0,62,130
962,727B38ND,1,0,0,0,0,1,25,5,0,37,2,0,1,0.0,50,239
963,386O31KK,0,1,0,0,0,1,15,5,0,60,6,0,1,0.0,62,129
964,098K94VD,1,0,0,1,0,0,15,3,0,78,1,1,1,0.0,59,89
965,919C78ZJ,1,0,0,0,1,0,50,8,1,52,5,1,1,0.0,31,381
966,339J53MS,0,1,1,0,1,1,15,10,1,45,4,0,1,0.0,58,56
970,153U98HS,1,0,1,0,0,0,15,8,1,82,0,1,1,0.0,48,19
971,270M81VC,1,1,1,0,0,0,15,11,1,64,3,0,1,0.0,54,102
972,737F73MC,1,0,0,0,0,1,25,5,0,55,5,0,1,0.0,58,118
976,127Q71RE,1,1,0,1,0,0,25,7,0,42,6,1,1,0.0,81,107
977,338R95VW,0,1,0,1,1,1,25,10,1,72,3,1,1,0.0,65,141
978,056Q17HW,0,0,0,1,0,0,15,7,1,71,3,0,1,0.0,59,79
979,983R82TS,1,1,0,0,1,0,15,11,1,35,4,1,1,0.0,75,160
981,380R22AA,1,0,0,1,0,0,15,2,0,38,4,1,1,0.0,77,150
984,483U12TP,0,0,0,1,0,1,25,9,1,33,3,0,1,0.0,57,50
985,418S66AJ,1,0,1,0,0,0,15,2,0,44,2,0,1,0.0,47,102
987,511R79FI,0,0,1,1,0,0,25,9,0,52,5,1,1,0.0,66,225
988,862Q06ME,0,0,1,0,0,1,15,10,1,43,3,0,1,0.0,70,79
989,816O44YH,0,1,0,1,1,0,15,4,0,43,1,0,1,0.0,66,56
991,661D68ZV,0,0,0,0,1,0,25,11,1,80,3,0,1,0.0,57,295
996,116F07MC,1,0,0,1,0,0,50,8,1,81,3,1,1,0.0,45,96
999,301L42SR,0,1,1,1,0,1,50,5,0,74,4,1,1,0.0,53,63
1002,001K83LA,1,0,0,0,1,1,15,6,1,69,5,1,1,0.0,68,179
1004,222F34DX,0,0,0,1,1,1,15,9,1,79,3,1,1,0.0,25,83
1006,511M77AR,0,0,1,0,0,0,15,5,0,49,5,0,1,0.0,56,63
1007,046D74YZ,0,1,1,1,1,1,15,14,1,73,1,1,1,0.0,61,76
1008,270D36TH,0,0,0,1,0,1,15,3,1,71,4,1,1,0.0,67,113
1009,244J53RG,1,0,1,1,0,0,15,3,0,59,5,1,1,0.0,65,51
1012,959I38WQ,0,1,0,0,0,1,15,5,1,59,3,0,1,0.0,63,81
1014,697F08EK,1,1,0,0,0,1,25,5,0,37,2,0,1,0.0,50,64
1017,051N37KN,0,0,0,1,1,0,50,4,0,44,5,0,1,0.0,76,122
1019,138Y36XQ,1,1,1,1,0,0,15,11,1,57,2,0,1,0.0,50,118
1021,547W25NB,0,1,0,0,0,1,25,6,0,78,5,1,1,1.0,59,101
1022,261C69XZ,0,1,0,0,1,1,15,10,1,71,6,0,1,0.0,63,70
1024,087G77NC,0,0,0,1,0,1,15,3,0,35,4,0,1,0.0,78,86
1026,310I74ML,0,1,1,1,0,1,15,8,1,48,1,0,1,0.0,57,54
1027,045O88GQ,1,1,0,1,0,1,15,9,0,79,5,1,1,0.0,58,79
1029,144F46UT,0,1,1,1,0,1,15,4,0,48,4,1,1,0.0,68,65
1030,529E01AF,1,0,1,0,0,0,25,9,1,51,4,0,1,0.0,56,136
1032,557L18HE,1,0,1,0,0,0,25,5,0,74,0,1,1,0.0,69,52
1033,017Z18UI,0,1,1,0,1,1,25,6,0,51,5,0,1,0.0,58,144
1034,081T31LJ,0,1,0,1,0,0,15,3,0,42,2,0,1,0.0,61,116
1037,528R52HM,0,0,0,1,0,0,15,3,1,27,4,1,1,0.0,61,70
1039,160S89RF,1,0,1,0,0,0,15,3,0,51,1,0,1,0.0,62,45
1040,195A57AQ,0,0,1,1,0,1,15,3,0,47,3,0,1,0.0,60,61
1041,123I01GX,1,0,0,1,0,0,15,3,0,54,4,0,1,0.0,59,54
1042,272E16BS,1,0,0,0,0,1,15,2,0,73,1,1,1,0.0,52,35
1046,213S34RH,0,0,0,1,1,1,15,9,1,46,4,1,1,0.0,64,288
1048,251N94WQ,0,1,1,0,0,0,25,11,1,70,1,0,1,0.0,61,39
1050,675S57EQ,1,1,1,1,1,0,25,6,0,61,5,1,1,0.0,63,79
1052,183Y77SR,1,0,1,1,0,0,15,6,0,39,3,0,1,0.0,50,44
1053,238W54HC,1,0,1,1,0,0,15,3,0,78,5,0,1,1.0,66,410
1055,987M63WI,1,0,1,0,0,1,50,9,1,67,2,0,1,0.0,70,157
1056,386Q89GA,0,0,0,1,0,1,15,4,0,53,4,1,1,0.0,71,97
1057,067S77QH,0,0,0,1,1,0,15,4,0,50,3,1,1,0.0,17,56
1059,454K33IX,1,0,0,1,0,0,15,5,0,59,6,0,1,0.0,39,91
1061,275I49LY,0,0,1,1,0,0,25,5,0,55,5,1,1,0.0,70,106
1062,359J50KN,0,0,1,0,0,0,15,7,1,38,3,0,1,0.0,70,121
1063,018V72JU,1,1,0,1,0,1,15,3,0,81,1,1,1,0.0,28,38
1064,221S08FG,1,1,1,1,0,1,25,7,1,83,4,1,1,0.0,72,189
1065,364N72EI,0,1,1,1,0,0,50,7,0,57,4,1,1,0.0,50,118
1067,117J00IC,1,0,1,0,0,0,15,3,0,68,4,1,1,1.0,51,95
1074,275F75RH,1,0,1,0,1,1,25,11,1,81,0,1,1,0.0,56,181
1075,162G07OP,1,1,1,0,1,1,25,11,1,45,2,0,1,0.0,53,44
1077,140A45RL,0,0,1,0,0,0,25,6,0,31,4,0,1,0.0,62,55
1078,104Y12EH,1,1,1,1,1,0,15,5,1,66,5,1,1,0.0,71,297
1079,408H59ZB,1,1,0,1,1,1,25,9,1,79,5,1,1,0.0,44,73
1081,318Y35HN,0,0,0,1,0,0,25,9,0,64,3,0,1,0.0,64,93
1083,162L76WA,1,0,0,1,1,1,50,6,0,68,4,0,1,0.0,53,188
1084,840N74JQ,1,0,0,1,0,0,15,10,1,92,5,0,1,0.0,71,126
1088,787K45RC,1,0,0,0,0,1,15,10,1,77,1,0,1,0.0,59,39
1091,292I42IY,0,0,1,0,1,0,15,11,1,76,3,1,1,0.0,70,54
1095,969H64BT,0,1,1,0,0,0,15,5,0,71,4,1,1,0.0,60,69
1097,940Z92VX,1,1,1,1,0,0,25,9,1,36,5,1,1,0.0,61,104
1098,976X24ZH,1,1,0,0,0,0,15,6,0,32,1,0,1,0.0,35,91
1099,810P30LD,1,1,1,0,0,1,25,4,0,53,3,0,1,0.0,54,75
