,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
8523,726W66NK,1,0,0,0,1,1,15,9,1,74.0,3.0,0.0,1.0,0.0,65,295
8526,489O78GD,1,0,0,1,0,0,25,3,0,51.0,3.0,1.0,1.0,0.0,68,80
8527,142M03QO,0,1,1,0,0,1,15,5,0,74.0,1.0,1.0,1.0,0.0,49,35
8530,167E83MO,1,1,0,1,0,1,15,10,1,45.0,5.0,1.0,1.0,0.0,52,101
8531,626F24OM,1,0,0,1,0,0,15,11,1,95.0,6.0,0.0,1.0,0.0,54,199
8532,875Q88OF,0,1,1,1,1,0,15,11,1,63.0,5.0,1.0,1.0,0.0,75,108
8533,613T28RF,1,0,1,1,0,1,15,7,0,46.0,6.0,0.0,1.0,1.0,76,300
8534,186N92OP,1,0,0,1,1,1,15,10,1,75.0,4.0,1.0,1.0,0.0,82,99
8535,771Y81UK,1,0,0,1,0,0,15,3,0,63.0,5.0,1.0,1.0,0.0,66,233
8539,968W50BV,0,1,1,1,1,0,25,9,1,43.0,1.0,1.0,1.0,0.0,73,69
8540,916Y52DK,1,0,1,0,0,0,15,3,0,50.0,1.0,1.0,1.0,0.0,23,21
8541,719S82ZJ,0,0,1,1,1,0,15,5,1,45.0,3.0,0.0,1.0,1.0,64,45
8543,025Z28WN,0,1,1,1,0,1,15,6,1,63.0,4.0,1.0,1.0,0.0,70,222
8545,011P56WI,0,0,0,1,0,0,25,4,0,68.0,0.0,1.0,1.0,0.0,53,43
8546,325T60CJ,1,1,1,0,0,0,15,5,0,57.0,3.0,1.0,1.0,0.0,66,59
8547,863R58XC,1,1,1,0,0,1,25,6,0,87.0,1.0,0.0,1.0,0.0,58,69
8548,230H66QP,0,0,0,0,1,1,15,7,1,74.0,1.0,0.0,1.0,0.0,49,35
8550,571Z77TU,0,0,1,1,1,0,25,8,0,87.0,1.0,0.0,1.0,0.0,69,69
8551,582N44YD,1,1,1,0,1,0,25,11,1,83.0,6.0,1.0,1.0,0.0,62,510
8555,269Q08JR,1,0,1,1,0,0,15,2,1,58.0,3.0,1.0,1.0,0.0,49,85
8556,620K39TI,0,1,1,0,1,1,15,11,1,72.0,2.0,0.0,1.0,0.0,47,220
8557,791F02SB,0,0,0,1,0,1,15,6,1,69.0,0.0,0.0,1.0,0.0,66,77
8558,725J91AY,0,1,0,0,0,0,25,9,1,63.0,0.0,1.0,1.0,0.0,20,339
8559,356F31UN,0,0,1,0,0,0,25,4,0,63.0,4.0,1.0,1.0,0.0,76,142
8560,397M39WT,0,1,1,1,0,1,15,3,1,53.0,4.0,0.0,1.0,0.0,67,51
8562,462X22HH,0,0,0,0,1,1,25,4,0,55.0,2.0,0.0,1.0,0.0,44,197
8563,020N39WK,1,0,0,1,1,1,25,8,0,72.0,2.0,1.0,1.0,0.0,71,256
8564,035E20UT,1,1,1,0,0,0,25,4,0,31.0,1.0,0.0,1.0,0.0,63,39
8565,219O28XT,0,1,0,0,1,1,15,7,1,59.0,3.0,0.0,1.0,0.0,59,74
8567,272G08WO,0,0,0,0,1,1,15,6,1,60.0,4.0,1.0,1.0,0.0,77,88
8568,513G97NJ,0,1,1,0,1,0,15,6,1,73.0,4.0,0.0,1.0,0.0,62,51
8569,360Z81AM,1,1,1,1,1,0,15,7,1,44.0,4.0,0.0,1.0,0.0,72,84
8572,186B40GT,0,0,1,1,0,0,15,3,0,63.0,2.0,1.0,1.0,0.0,62,50
8573,134Q04LK,1,0,1,0,0,0,15,5,0,55.0,0.0,0.0,1.0,0.0,64,51
8574,249L92KH,1,0,0,1,0,0,15,2,0,32.0,1.0,0.0,1.0,0.0,61,82
8576,261L21JP,0,0,0,0,0,1,15,11,1,68.0,2.0,0.0,1.0,0.0,57,48
8577,187X13AC,1,0,1,0,0,0,15,3,0,53.0,0.0,1.0,1.0,0.0,57,48
8578,571G59VS,1,0,1,1,0,1,25,3,0,66.0,1.0,1.0,1.0,0.0,54,137
8580,077U76BD,1,0,1,1,0,0,15,3,0,35.0,2.0,0.0,1.0,0.0,56,44
8581,784W71BT,0,1,0,0,0,1,25,5,0,84.0,0.0,0.0,1.0,0.0,54,54
8582,757N90ZN,1,0,1,0,1,0,50,7,1,60.0,5.0,1.0,1.0,0.0,61,121
8583,494Y77LK,1,0,0,0,1,0,25,11,0,71.0,1.0,0.0,1.0,0.0,67,61
8584,029K97MU,0,1,0,1,0,0,15,5,0,81.0,4.0,0.0,1.0,0.0,52,211
8585,418F24QA,1,0,1,0,0,0,25,2,0,59.0,5.0,0.0,1.0,0.0,55,86
8586,477J32BJ,0,0,0,0,1,1,15,11,1,63.0,5.0,1.0,1.0,0.0,62,109
8587,547G50MU,0,0,0,1,0,1,25,5,0,59.0,5.0,0.0,1.0,0.0,68,189
8589,144P41RA,0,0,1,1,0,0,15,8,0,44.0,4.0,0.0,1.0,0.0,60,36
8590,081G35VC,0,0,1,1,0,0,15,3,1,36.0,5.0,0.0,1.0,0.0,45,68
8591,192F93GB,0,0,0,1,0,0,15,7,0,75.0,4.0,0.0,1.0,0.0,46,80
8593,968H33TZ,0,0,0,0,0,1,50,6,0,63.0,4.0,0.0,1.0,1.0,61,93
8594,386G41HV,1,0,1,1,0,0,25,4,0,48.0,5.0,1.0,1.0,0.0,73,131
8595,381M44WS,1,0,0,1,0,0,15,7,0,43.0,0.0,0.0,1.0,0.0,36,52
8597,316H28QN,1,0,0,1,0,0,15,3,1,63.0,0.0,1.0,1.0,0.0,41,54
8598,976U52GW,1,1,1,1,0,1,15,3,0,81.0,6.0,0.0,1.0,0.0,59,128
8599,288E02JT,0,0,0,1,0,1,15,6,1,59.0,2.0,0.0,1.0,0.0,68,67
8600,876O19OC,1,0,0,1,0,0,15,3,0,31.0,4.0,0.0,1.0,0.0,64,79
8601,838S68SM,0,0,1,1,0,1,15,9,1,63.0,2.0,0.0,1.0,0.0,57,73
8602,452J19VH,1,0,0,1,0,0,25,3,0,59.0,3.0,1.0,1.0,0.0,54,106
8604,080S09PM,1,1,0,0,0,1,50,5,0,88.0,0.0,0.0,1.0,0.0,51,48
8605,867A67BP,1,0,1,0,1,0,25,4,0,39.0,1.0,1.0,1.0,0.0,63,108
8607,429V12RP,0,0,0,1,0,0,25,8,0,66.0,2.0,0.0,1.0,0.0,56,45
8608,212J74HZ,0,0,0,1,1,0,15,10,1,48.0,4.0,0.0,1.0,0.0,55,53
8609,068Y14EN,0,0,1,1,1,1,25,7,1,83.0,4.0,0.0,1.0,0.0,70,67
8610,262G95UW,1,0,1,1,0,1,15,7,1,38.0,3.0,0.0,1.0,0.0,66,81
8611,962U39FG,0,0,0,1,0,1,15,11,1,63.0,3.0,1.0,1.0,0.0,75,65
8612,027Y06VT,1,0,0,0,0,1,15,3,0,45.0,1.0,0.0,1.0,0.0,65,165
8613,438V34QH,1,0,1,1,0,0,25,3,0,88.0,1.0,1.0,1.0,0.0,42,46
8615,701S47WG,1,0,1,0,0,0,15,3,1,63.0,4.0,1.0,1.0,0.0,67,85
8616,985X28AD,0,1,1,1,0,0,15,6,0,63.0,3.0,0.0,1.0,0.0,70,52
8617,647L58OF,1,1,0,0,0,1,15,11,1,82.0,0.0,1.0,1.0,0.0,46,36
8618,794E09PS,0,1,0,0,0,1,25,6,0,35.0,4.0,0.0,1.0,0.0,69,124
8619,326E65CG,0,0,0,1,0,0,25,10,1,74.0,4.0,1.0,1.0,0.0,52,210
8620,561W15QE,0,0,0,1,1,1,15,8,1,63.0,1.0,0.0,1.0,0.0,66,36
8621,959E83JO,1,1,1,1,0,0,15,9,1,49.0,6.0,0.0,1.0,0.0,62,249
8622,611R11SZ,0,1,0,1,0,0,50,7,0,63.0,5.0,1.0,1.0,0.0,59,67
8623,247E18DO,1,0,1,1,0,0,15,3,0,52.0,5.0,0.0,1.0,0.0,58,451
8624,389D14NO,1,0,0,0,1,1,15,7,1,85.0,0.0,0.0,1.0,0.0,51,70
8625,444D31DC,0,1,1,1,0,1,15,5,1,52.0,4.0,0.0,1.0,0.0,59,77
8626,319Q99FO,0,1,1,1,0,0,15,3,1,93.0,6.0,0.0,1.0,0.0,30,161
8627,660Y13EM,0,0,1,1,0,1,25,6,1,47.0,4.0,1.0,1.0,0.0,57,79
8628,791O34QA,1,1,1,0,0,1,15,4,0,54.0,6.0,0.0,1.0,0.0,63,279
8629,078S57EX,0,1,1,1,1,1,25,4,1,63.0,0.0,0.0,1.0,0.0,43,72
8631,271F18MK,0,0,1,0,0,1,25,6,0,46.0,4.0,0.0,1.0,0.0,61,105
8633,414Q96ET,0,1,1,1,0,0,15,8,1,63.0,4.0,0.0,1.0,0.0,62,117
8634,636Y06ZH,0,0,1,1,0,0,15,4,1,57.0,4.0,1.0,1.0,0.0,80,130
8635,478M93PO,1,0,1,0,0,0,15,3,0,63.0,6.0,0.0,1.0,0.0,63,243
8637,520N72FQ,1,1,1,1,0,1,50,4,1,40.0,2.0,0.0,1.0,0.0,56,67
8638,854Z17HB,1,1,0,0,0,0,25,3,0,45.0,6.0,1.0,1.0,0.0,63,240
8639,862W23EM,0,0,1,0,0,1,15,9,1,80.0,6.0,0.0,1.0,0.0,54,106
8640,473D21AM,1,0,1,0,0,0,15,3,0,41.0,0.0,1.0,1.0,0.0,48,92
8642,012O26FB,0,0,0,0,0,1,15,3,0,42.0,4.0,0.0,1.0,0.0,69,65
8643,198J41QJ,1,1,1,1,1,0,15,10,1,71.0,6.0,1.0,1.0,0.0,69,124
8644,244E26HX,1,1,0,0,0,0,15,4,0,22.0,3.0,0.0,1.0,0.0,70,137
8646,796O15YC,0,1,0,1,0,0,50,5,0,67.0,5.0,0.0,1.0,0.0,63,53
8647,756V43OM,0,0,1,1,0,0,25,3,0,35.0,4.0,0.0,1.0,0.0,60,54
8648,408D42RZ,1,0,1,1,0,1,15,9,0,63.0,5.0,0.0,1.0,0.0,56,89
8649,934C63SQ,1,0,1,1,0,0,25,5,0,50.0,5.0,0.0,1.0,0.0,63,404
8650,850S82SY,0,0,0,1,0,1,15,4,0,59.0,6.0,1.0,1.0,0.0,75,213
8652,613I78TS,0,1,1,0,1,1,15,11,1,73.0,3.0,1.0,1.0,0.0,49,75
8653,015H32HC,1,0,0,0,1,1,15,10,1,71.0,6.0,0.0,1.0,0.0,68,80
8656,740Z05DV,1,1,1,0,1,1,25,7,0,72.0,2.0,0.0,1.0,0.0,39,37
8657,233W03KF,0,0,0,1,1,0,15,11,1,63.0,2.0,0.0,1.0,0.0,66,70
8658,616K89XJ,1,0,1,0,0,1,15,10,1,83.0,2.0,0.0,1.0,0.0,62,89
8659,982Y18FA,1,0,1,1,0,0,25,9,0,41.0,5.0,0.0,1.0,0.0,60,58
8660,234O70EX,1,1,1,1,0,0,15,4,1,63.0,1.0,1.0,1.0,0.0,63,49
8661,074Z63LF,1,0,1,0,0,0,15,5,1,77.0,4.0,1.0,1.0,0.0,40,37
8662,925F01AI,1,0,0,1,0,0,15,3,1,72.0,3.0,1.0,1.0,0.0,68,355
8663,128L29UU,0,1,0,1,0,1,15,11,1,41.0,6.0,1.0,1.0,0.0,59,56
8664,345O19WV,0,0,0,1,0,0,15,3,0,61.0,1.0,0.0,1.0,0.0,60,88
8666,392Y80GB,1,0,0,1,0,1,25,7,0,74.0,1.0,1.0,1.0,0.0,62,59
8667,733T16FW,1,0,0,1,1,1,50,11,1,79.0,1.0,0.0,1.0,0.0,61,76
8668,290E96OO,0,1,1,0,1,1,15,7,1,83.0,1.0,0.0,1.0,0.0,64,71
8669,009L40ML,1,1,1,1,0,1,15,6,1,50.0,4.0,1.0,1.0,0.0,70,84
8670,603J72WN,1,0,1,1,0,0,15,3,0,63.0,1.0,0.0,1.0,0.0,60,138
8671,918N43KT,1,0,1,1,0,0,15,3,0,63.0,5.0,0.0,1.0,0.0,69,491
8674,448U01NP,0,0,0,0,0,1,25,6,0,57.0,6.0,1.0,1.0,0.0,50,294
8675,450Y73XD,0,1,1,0,0,0,25,8,0,36.0,4.0,1.0,1.0,0.0,0,0
8676,530T68TP,1,1,0,1,1,0,25,10,1,51.0,6.0,1.0,1.0,0.0,61,85
8677,845D33FK,0,0,0,1,0,1,15,11,1,45.0,4.0,0.0,1.0,0.0,65,59
8678,516A80KG,1,1,0,0,0,0,15,5,0,67.0,2.0,1.0,1.0,0.0,64,87
8679,180D81NZ,0,0,0,1,0,0,25,4,0,47.0,2.0,0.0,1.0,0.0,46,24
8682,703Q86PJ,0,1,0,0,0,0,15,11,1,62.0,4.0,1.0,1.0,0.0,44,45
8683,951H09PB,1,0,1,0,0,0,15,3,0,37.0,4.0,0.0,1.0,0.0,63,73
8684,979P92AZ,0,0,1,0,0,0,15,4,0,63.0,5.0,0.0,1.0,0.0,74,228
8685,041I55XH,1,1,1,1,0,1,25,4,0,51.0,6.0,0.0,1.0,0.0,61,283
8686,107B53PL,1,0,0,1,0,1,15,5,1,41.0,5.0,0.0,1.0,1.0,71,97
8687,068L91FK,1,0,0,0,0,1,15,6,1,67.0,2.0,0.0,1.0,0.0,41,61
8688,975E76DQ,0,0,0,1,0,1,15,4,1,67.0,4.0,0.0,1.0,0.0,57,57
8689,545W66AJ,0,1,0,0,0,0,50,5,0,63.0,4.0,1.0,1.0,0.0,48,183
8690,599S88WD,1,1,1,0,1,1,25,8,1,69.0,1.0,0.0,1.0,0.0,49,39
8692,163U26AJ,0,1,0,1,1,1,15,9,1,77.0,1.0,0.0,1.0,0.0,58,77
8693,051U36UI,1,0,0,1,0,0,15,10,0,51.0,3.0,0.0,1.0,0.0,63,61
8695,899E94HF,1,0,0,0,1,0,50,8,1,63.0,1.0,0.0,1.0,0.0,52,126
8696,338P38VH,1,0,1,1,0,0,15,3,0,63.0,5.0,0.0,1.0,0.0,55,76
8697,593V28IM,1,0,1,1,0,0,15,3,0,63.0,4.0,1.0,1.0,0.0,66,82
8698,268W67RZ,1,0,1,1,0,0,15,5,0,77.0,3.0,1.0,1.0,0.0,64,171
8699,447A17QU,1,0,0,1,0,0,15,3,0,51.0,2.0,0.0,1.0,0.0,69,56
8700,272J13SN,1,0,0,1,0,1,15,6,1,63.0,1.0,1.0,1.0,0.0,59,62
8701,324J28XJ,0,0,1,0,0,0,50,7,1,53.0,5.0,0.0,1.0,0.0,47,333
8702,143D87XZ,1,0,1,1,0,0,15,2,0,59.0,6.0,1.0,1.0,0.0,73,88
8703,671A60PW,1,0,0,1,0,0,15,3,0,51.0,2.0,0.0,1.0,0.0,69,38
8704,621B22XK,1,0,0,0,1,1,15,9,1,74.0,4.0,0.0,1.0,0.0,62,171
8708,253U68OI,1,0,0,0,0,1,15,11,1,48.0,4.0,0.0,1.0,0.0,74,111
8710,189Z55CM,0,0,1,0,0,0,15,9,1,92.0,1.0,0.0,1.0,0.0,60,194
8711,564N53GZ,1,1,1,0,0,1,15,8,0,63.0,0.0,0.0,1.0,0.0,70,68
8713,683Y18VQ,0,0,0,1,1,1,15,5,0,24.0,2.0,1.0,1.0,0.0,56,67
8714,215L67DV,1,0,0,1,0,0,15,3,0,23.0,4.0,1.0,1.0,0.0,62,322
8716,346Y89AX,0,0,0,1,0,0,25,8,1,70.0,0.0,0.0,1.0,0.0,24,30
8717,515D52MO,0,0,1,0,0,1,25,10,1,89.0,3.0,0.0,1.0,0.0,48,92
8718,925Z62PO,0,0,1,0,0,0,15,9,1,67.0,0.0,1.0,1.0,0.0,23,230
8720,319E10ZW,1,1,1,1,1,1,15,11,1,46.0,5.0,0.0,1.0,0.0,70,354
8722,713Q35GJ,1,1,0,1,1,1,15,10,1,71.0,3.0,1.0,1.0,0.0,55,164
8725,978G27MO,0,0,1,0,0,0,15,3,0,35.0,3.0,1.0,1.0,0.0,15,114
8726,580X88HT,0,0,1,0,0,1,15,8,0,52.0,4.0,0.0,1.0,0.0,56,114
8727,551V13HX,0,1,1,1,0,1,15,3,0,63.0,1.0,0.0,1.0,0.0,76,108
8729,179S83TL,1,0,0,1,0,0,15,2,0,77.0,1.0,1.0,1.0,0.0,62,86
8731,996C59ZR,1,0,1,0,1,1,15,11,1,63.0,3.0,0.0,1.0,0.0,0,0
8732,788F62WK,1,0,0,0,0,1,25,3,0,72.0,3.0,1.0,1.0,0.0,65,190
8733,904G37XK,0,0,0,1,1,1,15,6,1,37.0,2.0,0.0,1.0,0.0,48,55
8734,078H62KH,0,0,0,1,1,1,15,8,1,79.0,3.0,0.0,1.0,0.0,64,84
8736,433Y68DD,1,0,0,1,0,1,15,10,0,63.0,1.0,1.0,1.0,0.0,66,85
8737,880P58OF,1,0,0,1,0,0,15,3,1,63.0,4.0,1.0,1.0,0.0,72,153
8738,224C01PF,0,1,0,1,1,1,15,10,1,77.0,1.0,0.0,1.0,0.0,66,58
8739,976O90XV,1,1,1,1,0,1,15,11,1,50.0,4.0,1.0,1.0,0.0,68,180
8741,326Z59NU,1,1,0,1,1,0,25,7,1,78.0,4.0,0.0,1.0,0.0,57,131
8742,901D94CM,0,0,0,1,0,0,15,10,1,63.0,0.0,1.0,1.0,0.0,60,45
8743,735S37ET,0,0,1,1,0,0,15,3,0,29.0,6.0,1.0,1.0,0.0,39,136
8744,249M46LY,0,0,0,1,0,0,25,6,0,59.0,2.0,1.0,1.0,0.0,54,44
8745,382S70ES,1,0,0,1,0,0,25,2,0,45.0,3.0,0.0,1.0,0.0,36,61
8746,644C31TU,0,1,0,0,0,1,25,3,0,60.0,3.0,0.0,1.0,0.0,60,56
8747,128O45LM,1,0,0,0,1,0,25,7,0,73.0,4.0,1.0,1.0,0.0,61,80
8748,883E90PT,0,0,1,1,1,1,15,6,1,44.0,4.0,1.0,1.0,0.0,71,65
8749,148V23JU,1,0,0,1,0,1,15,3,0,84.0,4.0,1.0,1.0,0.0,62,81
8750,671T46ZI,0,0,0,1,1,1,15,4,1,66.0,4.0,0.0,1.0,0.0,57,114
8751,154H00JT,0,0,1,0,0,0,25,8,1,73.0,0.0,0.0,1.0,0.0,51,124
8752,601Y89GO,1,0,0,1,1,0,15,11,1,77.0,1.0,0.0,1.0,0.0,66,56
8753,978R23ZR,0,0,0,1,0,0,15,3,1,33.0,5.0,0.0,1.0,0.0,67,132
8755,546J21ZL,1,0,1,1,0,0,25,5,0,57.0,6.0,1.0,1.0,0.0,62,289
8756,189K24ZK,1,0,1,1,0,0,15,3,0,63.0,6.0,1.0,1.0,0.0,73,133
8757,646R89AR,0,0,1,0,0,0,15,6,0,91.0,0.0,0.0,1.0,0.0,35,121
8759,545D65GR,0,1,1,0,0,1,15,3,0,47.0,4.0,1.0,1.0,0.0,65,205
8760,184O31ZC,1,0,1,1,0,0,25,3,0,36.0,4.0,1.0,1.0,0.0,72,93
8761,695H68GK,0,1,1,0,1,0,15,10,0,58.0,5.0,0.0,1.0,0.0,62,344
8762,416V27UG,0,0,1,0,0,1,15,10,1,76.0,2.0,0.0,1.0,0.0,58,50
8764,156O01VW,0,0,1,1,0,0,15,4,0,68.0,4.0,0.0,1.0,0.0,61,42
8765,160G28YN,1,0,1,1,1,0,15,11,1,41.0,6.0,1.0,1.0,0.0,71,164
8766,561H70LK,1,0,1,0,1,1,15,10,0,82.0,0.0,1.0,1.0,0.0,63,103
8767,757C89VS,1,1,1,0,0,0,25,5,0,70.0,4.0,1.0,1.0,0.0,50,423
8768,722G68WI,1,0,0,0,0,1,25,3,0,41.0,3.0,1.0,1.0,0.0,63,166
8771,549H25RO,0,1,0,1,0,0,15,10,1,63.0,1.0,1.0,1.0,0.0,42,48
8772,262X95GT,0,0,1,1,0,0,15,10,1,74.0,1.0,1.0,1.0,0.0,53,31
8773,725J44NR,1,1,0,0,0,1,25,8,0,63.0,0.0,0.0,1.0,0.0,59,80
8774,826W54OL,1,1,1,0,0,0,15,4,0,85.0,3.0,0.0,1.0,0.0,59,131
8778,848G73GT,0,1,1,0,0,1,15,3,1,51.0,4.0,0.0,1.0,0.0,70,86
8779,799A68NL,1,1,1,1,0,0,15,6,1,61.0,1.0,0.0,1.0,0.0,56,72
8781,479J96RN,0,0,1,0,1,0,15,8,0,56.0,4.0,1.0,1.0,0.0,70,56
8782,165T98PH,1,0,1,0,0,0,25,7,0,82.0,1.0,0.0,0.0,0.0,41,34
8783,738H92WB,1,1,0,0,1,0,25,9,1,37.0,4.0,1.0,1.0,1.0,56,87
8784,377C84LQ,0,0,0,1,0,0,15,4,1,33.0,2.0,0.0,1.0,0.0,51,181
8785,186M48CK,0,0,0,1,0,1,15,6,0,36.0,4.0,1.0,1.0,1.0,50,127
8787,092B88VC,1,1,1,1,1,1,25,8,1,76.0,0.0,0.0,1.0,0.0,62,89
8788,816L10OJ,1,0,1,0,0,1,25,4,0,58.0,3.0,1.0,1.0,0.0,34,61
8790,047Z71TV,1,0,0,1,0,0,25,3,1,31.0,1.0,0.0,1.0,0.0,46,76
8791,260B21HE,1,0,1,1,0,1,25,9,1,77.0,1.0,0.0,1.0,1.0,62,61
8792,418I94QB,0,1,1,1,0,0,15,11,1,95.0,0.0,1.0,1.0,0.0,55,66
8794,660Z03UL,1,0,1,0,0,1,15,7,0,81.0,3.0,1.0,1.0,0.0,70,524
8795,564I68RA,0,0,1,1,1,1,15,11,1,72.0,1.0,0.0,0.0,0.0,54,35
8796,069C33FG,0,1,1,0,0,1,25,11,1,68.0,1.0,0.0,1.0,0.0,66,64
8797,633E94PR,1,0,1,1,1,1,50,6,0,36.0,1.0,0.0,1.0,0.0,60,111
8799,411O87IT,1,0,0,0,1,1,25,7,0,72.0,5.0,0.0,1.0,0.0,77,81
8800,729T19GN,0,1,1,1,0,0,25,3,0,87.0,1.0,1.0,1.0,0.0,52,238
8801,751B70JF,1,0,0,0,1,1,25,4,0,77.0,6.0,0.0,1.0,1.0,50,341
8802,556Q76AH,0,0,1,1,0,0,15,10,1,63.0,0.0,1.0,1.0,0.0,38,122
8803,316L56YI,1,0,1,1,0,0,15,3,0,35.0,5.0,1.0,1.0,0.0,75,116
8804,638J75RY,1,0,1,0,0,0,25,3,0,47.0,5.0,0.0,1.0,0.0,57,71
8805,314I30PA,1,0,0,1,0,0,15,3,0,49.0,5.0,1.0,1.0,0.0,50,92
8806,631R47VA,1,0,0,1,0,1,15,3,0,41.0,1.0,0.0,1.0,0.0,34,32
8807,109P41AP,0,0,0,1,0,1,15,7,1,63.0,1.0,0.0,1.0,0.0,61,44
8808,783X89GC,0,1,1,0,1,0,15,8,1,53.0,2.0,1.0,1.0,0.0,71,45
8809,654U56GV,1,1,1,0,0,1,15,10,1,63.0,0.0,0.0,1.0,0.0,20,191
8814,676A26ZD,1,0,0,1,0,0,15,3,0,43.0,4.0,0.0,1.0,0.0,67,51
8816,362X95LD,1,0,0,1,0,0,15,3,0,49.0,4.0,0.0,1.0,0.0,50,108
8818,351G52TL,1,0,0,1,1,1,25,9,1,77.0,0.0,0.0,1.0,0.0,44,70
8819,476B13KD,0,0,1,0,1,1,15,11,1,70.0,1.0,0.0,1.0,0.0,62,52
8820,937J02NQ,1,0,1,1,0,0,15,2,0,45.0,6.0,0.0,1.0,1.0,73,211
8821,435N89ZC,0,0,0,1,0,0,25,10,1,74.0,0.0,0.0,1.0,0.0,67,91
8823,363T23IZ,0,1,1,0,0,0,15,6,0,79.0,6.0,0.0,1.0,0.0,55,57
8824,514A43IM,0,1,0,1,0,0,15,10,1,59.0,3.0,0.0,1.0,0.0,71,69
8825,221T09JQ,1,0,1,0,0,1,25,10,1,59.0,0.0,0.0,1.0,0.0,49,35
8826,196F89CO,0,1,0,1,0,1,25,8,0,30.0,3.0,1.0,1.0,0.0,54,213
8828,807W83GS,0,0,0,1,0,1,15,3,1,65.0,2.0,1.0,1.0,0.0,66,97
8829,019F98YB,1,1,1,0,1,1,15,4,1,36.0,3.0,0.0,1.0,0.0,66,87
8830,798X10ZE,1,0,1,1,0,0,25,2,0,48.0,3.0,1.0,1.0,0.0,58,71
8831,442W94HF,1,0,0,1,0,0,15,3,0,20.0,0.0,0.0,1.0,0.0,51,51
8832,668M45AZ,1,1,0,0,1,1,15,9,1,81.0,6.0,1.0,1.0,0.0,58,219
8837,826Y81VK,1,0,1,1,0,0,25,3,0,79.0,5.0,0.0,1.0,0.0,75,101
8838,848P35VX,1,0,0,1,0,0,15,3,0,68.0,3.0,1.0,1.0,0.0,66,62
8839,137B00AK,0,0,1,1,0,0,15,3,0,79.0,4.0,1.0,1.0,0.0,62,180
8840,391K72PL,1,0,0,1,0,0,15,5,0,39.0,3.0,0.0,1.0,0.0,52,78
8841,545R10LX,1,0,0,0,0,1,15,8,1,62.0,3.0,1.0,1.0,0.0,44,183
8842,887F62UX,0,1,1,1,1,0,25,5,1,82.0,0.0,0.0,1.0,0.0,69,73
8843,962W34XG,1,1,1,0,1,0,25,11,1,78.0,1.0,0.0,1.0,0.0,58,97
8844,583I88VN,0,1,1,1,0,1,15,5,0,42.0,2.0,0.0,1.0,0.0,45,50
8845,856J99QN,1,1,1,0,0,1,15,11,1,63.0,0.0,0.0,1.0,0.0,68,30
8846,565B28SA,0,0,0,1,0,1,15,8,0,41.0,3.0,1.0,1.0,0.0,42,71
8847,686A30OV,0,1,1,1,0,1,15,9,0,57.0,0.0,0.0,1.0,0.0,71,88
8848,974S22JT,0,0,0,1,0,0,15,8,1,63.0,4.0,0.0,1.0,0.0,46,46
8849,339L65KB,0,1,1,0,1,0,25,5,0,63.0,2.0,1.0,1.0,0.0,62,98
8850,965I05FT,0,0,0,0,0,1,25,6,0,57.0,6.0,1.0,1.0,0.0,77,157
8851,917S98WM,1,1,1,1,0,0,25,4,0,41.0,1.0,1.0,1.0,0.0,50,38
8852,638F57PE,1,0,0,0,1,0,15,10,1,85.0,4.0,1.0,1.0,0.0,65,166
8853,796Z54GO,0,0,1,0,0,1,15,3,0,65.0,5.0,1.0,1.0,0.0,52,143
8854,811O00MU,0,1,1,0,0,0,50,7,1,63.0,1.0,1.0,1.0,0.0,37,34
8855,567H69VC,1,0,0,0,1,1,15,11,1,84.0,0.0,0.0,1.0,0.0,7,180
8856,504K43ZJ,1,1,0,1,0,1,25,4,0,68.0,2.0,0.0,1.0,1.0,61,43
8858,019F42BR,0,1,0,1,0,0,15,9,0,77.0,2.0,0.0,1.0,0.0,71,92
8860,947V32SX,0,0,1,1,0,0,15,2,0,70.0,6.0,1.0,1.0,0.0,52,70
8861,275P76LM,1,0,1,1,0,0,15,2,1,47.0,1.0,0.0,1.0,0.0,67,46
8862,386F85ST,0,0,0,0,0,1,15,9,1,72.0,2.0,0.0,1.0,0.0,82,71
8863,761Y29HY,0,1,1,1,1,0,25,7,1,52.0,5.0,1.0,1.0,0.0,46,68
8865,441R96OT,1,0,0,1,0,0,15,3,0,67.0,0.0,1.0,1.0,0.0,50,112
8866,683Q02HM,1,0,1,1,0,0,15,3,0,53.0,5.0,0.0,1.0,0.0,55,95
8867,893B88XD,1,1,1,1,0,1,15,7,1,58.0,5.0,1.0,1.0,0.0,34,60
8868,231S31SU,0,1,0,1,1,1,50,8,1,34.0,2.0,1.0,1.0,0.0,65,61
8869,684J99XY,1,0,0,1,1,0,50,9,1,90.0,0.0,0.0,1.0,0.0,61,92
8870,357U77BB,1,1,1,1,0,0,25,5,1,37.0,3.0,0.0,1.0,0.0,56,151
8871,567O38JJ,0,0,1,1,0,0,50,8,0,61.0,3.0,0.0,1.0,0.0,65,50
8872,596U41KQ,0,1,1,1,0,1,25,9,1,45.0,4.0,1.0,1.0,0.0,61,81
8874,496B77SF,0,0,1,0,1,1,25,9,1,77.0,0.0,1.0,1.0,0.0,51,45
8877,712S42LO,0,0,1,1,0,0,15,9,1,71.0,1.0,0.0,1.0,0.0,61,68
