FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
634S41TA,1,1,1,0,1,0,25,6,0,63,2,0,1,68,89
617M68SE,1,0,1,1,0,0,25,3,0,49,1,0,1,69,71
498Y68PQ,0,1,0,1,1,1,15,7,0,95,2,0,1,24,93
876W49DN,0,0,1,1,1,1,50,3,0,63,3,1,1,70,83
185Y15NA,0,0,1,0,1,0,25,3,0,81,2,0,1,40,359
559Y34PL,1,0,0,0,0,1,25,6,0,46,2,0,1,56,67
302X51RV,1,0,0,1,1,1,15,11,1,63,2,1,1,46,71
802N15QX,1,1,1,1,0,0,15,6,0,73,0,0,1,46,87
420P02KQ,0,1,1,0,0,0,15,3,0,53,3,1,1,53,64
833S71JW,1,0,1,1,0,0,15,3,0,63,1,0,1,70,66
883I45WF,1,0,1,0,0,1,15,4,1,81,6,0,0,55,47
939P46QY,1,0,0,0,0,1,15,11,1,63,1,0,1,63,31
922C59YW,0,0,0,0,1,0,15,11,1,51,3,0,1,0,0
779B72RI,1,0,1,1,0,1,25,8,0,44,1,0,1,61,60
391E99TK,1,1,1,0,0,0,15,7,1,65,3,1,1,52,130
072Y52YZ,0,0,0,1,1,0,15,10,1,72,3,1,1,69,69
281P64JO,0,1,0,0,1,0,25,7,1,66,3,1,1,60,56
508A83UV,1,1,1,0,1,1,25,11,1,71,1,1,1,68,46
278N22NL,1,1,0,1,1,1,15,9,0,65,3,0,1,38,60
754V98LY,0,0,1,1,0,0,15,6,0,40,6,0,1,66,119
734V98JO,1,0,0,1,0,0,25,2,0,70,5,1,1,59,227
519W25FO,0,1,0,1,0,0,15,7,0,61,5,1,1,67,85
072X03JX,0,0,0,1,0,0,15,11,1,81,1,1,1,53,164
454N96RO,0,0,1,1,0,0,15,3,0,73,1,1,1,64,57
498A23HF,1,0,0,1,0,0,15,2,0,31,3,0,1,75,167
804G76RM,0,0,1,0,0,0,15,3,0,64,6,0,1,72,416
515U52SY,0,1,1,1,1,0,50,4,0,45,6,0,1,59,313
494E18RA,1,0,1,0,0,1,25,5,0,35,3,1,1,73,87
837Z25SR,0,0,1,1,0,1,25,3,0,71,2,0,1,43,51
503Z70YM,1,0,0,1,0,0,15,11,1,57,2,0,1,62,29
766M61NX,0,1,1,0,1,1,15,6,1,81,4,1,1,69,113
730G15LA,0,0,0,1,1,0,50,10,1,66,4,0,1,29,494
114Z00MY,1,0,0,1,0,0,25,6,0,53,1,0,1,38,91
896G35SA,1,0,0,0,0,1,25,8,1,79,1,0,1,59,200
641K54SU,1,0,1,1,0,0,25,2,0,21,1,0,1,55,65
670H63LV,0,1,1,1,0,0,25,4,0,61,1,1,1,57,33
833K79GV,1,0,0,1,0,0,25,9,1,76,2,1,1,52,82
167S94XT,0,0,1,1,0,1,25,8,0,57,4,0,1,53,85
864I14MF,1,1,1,1,1,1,15,10,1,59,4,1,1,65,55
130T74YI,1,0,1,0,0,0,15,4,0,37,5,1,1,45,64
360S74XD,0,0,0,1,1,1,25,5,0,54,5,0,1,63,69
170Q61RS,1,0,1,1,0,0,15,3,0,48,3,0,1,64,70
992K64SS,0,0,0,0,0,1,15,6,0,61,3,0,1,67,35
179R34WA,1,1,0,0,0,1,15,3,0,72,0,0,1,53,88
760N36NE,1,1,1,0,0,1,25,4,0,31,6,0,1,55,80
354O09QO,0,1,1,1,1,1,15,6,1,37,4,0,1,66,145
162P70GX,1,0,0,1,0,0,15,11,1,73,1,1,1,69,63
793D95KS,1,0,0,0,0,1,15,10,1,81,1,0,1,62,73
719Q61OG,1,0,0,1,0,0,15,9,1,69,6,0,1,76,122
937D30MP,1,0,1,1,0,0,15,2,0,27,4,0,1,58,151
515Z58IM,1,0,0,1,0,0,15,5,0,50,4,0,1,67,87
199U49XH,1,0,1,1,0,0,15,3,0,41,4,0,1,54,36
586Q54CJ,1,0,0,1,0,0,15,3,0,64,4,1,1,57,52
990Z98XS,0,0,0,1,0,0,25,7,1,63,3,1,1,60,140
893B12HE,1,1,0,0,0,1,15,6,1,69,2,1,0,35,57
373Q52LC,0,0,0,1,1,0,25,7,0,75,6,0,1,59,109
955N55JS,1,0,1,0,0,0,25,2,0,57,4,0,1,45,50
740V51NJ,1,0,0,1,0,0,15,3,0,63,1,0,1,60,70
576X98XB,1,0,0,0,1,1,25,9,0,82,4,0,1,61,63
728B29VC,0,0,0,1,0,0,15,6,0,87,1,1,1,65,33
621W80AQ,1,1,1,0,0,1,15,3,0,55,0,1,1,57,43
290C68NC,1,0,1,0,0,1,15,6,0,37,6,0,1,59,209
730C56HU,0,0,1,1,0,1,25,8,1,63,1,0,1,61,75
510F85FH,0,0,0,1,0,0,25,3,0,72,4,1,1,56,82
232O97DN,1,0,0,1,0,0,15,11,1,63,0,0,1,56,39
706Y11UE,1,0,0,1,0,0,15,3,0,63,2,0,1,59,247
345F02BX,0,0,1,0,0,0,15,10,1,86,0,0,1,52,232
549O95EY,1,0,0,1,0,0,50,5,1,49,4,1,1,68,123
667B31VV,1,1,1,0,0,1,15,5,0,63,1,1,1,53,193
038R77DC,1,1,1,0,1,0,50,6,0,43,4,0,1,70,106
420F49CY,0,1,1,0,0,1,15,3,0,63,1,0,1,42,160
509U56CH,1,0,1,1,0,1,25,3,0,37,1,1,1,48,71
457F54YQ,1,0,1,0,0,0,15,11,1,63,1,0,1,24,64
342B37SS,0,1,0,0,0,0,25,11,1,97,0,0,1,43,50
355M88DA,0,1,0,1,0,0,15,5,0,71,1,1,1,42,48
133E70RX,1,0,1,0,0,0,15,8,1,63,0,1,1,53,76
957X56TS,0,1,1,1,0,0,15,6,1,63,3,0,1,48,161
684Z36MD,1,1,0,0,0,1,25,6,0,63,6,1,1,41,131
825U47YL,0,0,1,0,0,1,15,3,1,69,3,0,1,55,40
273O94TO,1,0,0,0,0,1,15,3,0,45,3,1,1,68,53
619F44TO,0,1,0,1,1,1,50,7,1,41,0,0,1,60,274
736W05VC,1,0,1,1,0,0,15,3,0,55,6,1,1,77,222
741Z66IV,0,1,0,1,0,0,15,5,0,39,3,0,1,61,71
976V06WK,0,0,0,1,0,0,15,3,0,71,4,0,1,62,87
721K29DY,1,1,0,0,0,0,15,9,1,63,3,1,1,69,46
735M79MW,1,1,1,1,0,0,25,3,0,51,3,1,1,59,85
675C80BI,0,0,0,1,0,1,15,4,1,47,6,0,1,71,73
412M07VJ,1,0,1,0,0,1,50,11,1,71,0,1,1,62,57
052E87XP,1,1,0,0,0,0,25,7,1,66,3,1,1,68,349
716F09HQ,0,0,0,1,0,0,25,10,1,63,0,0,1,63,33
667E38AZ,1,1,1,0,1,1,25,3,0,62,1,0,1,75,178
747E32ZS,1,0,0,0,1,1,15,9,0,51,3,0,1,51,223
527M21BN,1,0,1,1,0,0,15,5,0,68,3,0,0,56,43
983C11EV,1,0,1,1,0,0,15,3,0,54,4,0,1,73,89
212D16YP,0,0,0,1,0,0,15,4,1,63,2,0,1,63,168
917D88OI,1,0,1,1,0,0,15,3,0,56,4,0,1,62,92
761H46BY,0,0,1,0,0,1,15,9,1,43,3,0,1,64,154
807F94DR,0,0,1,1,0,0,15,3,1,57,1,1,1,60,97
220V49ZS,1,1,1,0,1,1,50,7,0,55,4,1,1,70,130
679Z16IU,1,0,1,1,0,0,25,5,0,58,5,1,1,62,418
003X59UX,1,1,0,0,1,0,15,10,0,63,1,0,1,44,45
809I58XH,1,1,0,0,0,0,15,6,0,34,5,0,1,55,78
449G41PP,0,0,0,0,0,1,15,7,0,65,5,0,1,46,149
428T31GG,1,1,1,1,0,1,15,6,1,30,4,1,1,54,277
883J50SW,0,0,1,1,0,1,15,11,1,63,0,1,1,60,38
988B67HP,0,1,0,1,0,1,15,3,0,95,2,0,1,64,400
268O38GR,1,0,1,1,0,1,25,4,0,63,3,0,1,40,31
398Q38TL,1,0,0,1,0,1,15,7,0,87,3,1,1,61,189
562F11JN,1,1,1,0,0,0,15,4,0,63,0,0,1,43,42
799K58ZF,0,0,0,1,0,1,15,3,1,55,5,1,1,46,61
078N20ZI,0,0,0,1,0,1,25,4,1,71,5,0,1,70,92
040H43MY,1,0,0,0,0,1,25,7,1,44,4,0,1,61,261
117R52IK,0,1,0,0,0,0,15,4,0,75,1,0,1,50,63
277J26PY,0,0,1,1,0,0,50,6,0,74,0,1,1,49,311
075L40ON,1,0,1,1,0,0,25,3,0,55,4,0,1,55,57
447R00BJ,1,1,1,1,0,0,50,4,0,63,2,0,1,65,59
145C12YW,0,1,0,1,1,0,15,8,0,48,6,1,1,51,201
049S27KB,1,0,0,1,0,1,15,11,1,51,0,0,1,65,74
929O33ZB,0,0,0,1,1,1,25,8,1,63,3,1,1,52,77
735H16EO,1,0,1,1,1,1,15,5,0,40,4,0,1,57,114
189L02MM,0,1,0,1,1,0,50,7,0,75,0,1,1,63,31
186O35YW,1,1,0,1,0,1,15,9,1,48,2,0,1,49,23
799V15UW,0,1,1,1,0,0,15,3,0,63,4,1,1,60,57
509A06TF,1,0,0,1,0,1,25,4,0,44,5,1,1,60,296
616U74TM,0,0,1,1,1,0,15,11,1,88,1,1,1,62,53
607K66YV,1,1,1,1,1,1,15,7,1,81,3,0,1,72,248
038D98QM,0,0,0,1,0,1,15,9,1,63,5,0,1,36,115
810D42CJ,0,0,1,1,1,1,15,9,1,63,1,0,1,63,48
668B09NE,1,1,1,1,0,1,15,3,0,41,3,0,1,68,102
452P73VK,0,1,0,1,1,0,50,19,0,55,3,1,1,52,107
436I03WB,0,0,0,0,1,1,25,7,1,50,1,1,1,61,213
953M02WY,1,0,0,1,0,1,25,10,1,71,6,1,1,59,65
891H92LS,0,0,0,0,0,1,15,4,0,49,3,0,1,39,56
491Z24DQ,0,1,1,1,1,1,25,5,0,61,5,0,1,50,110
554I56ID,0,0,1,0,1,1,15,5,0,52,4,1,1,60,54
062S98IQ,0,0,1,1,1,0,25,10,1,62,4,0,1,59,118
348B18NQ,1,0,0,1,0,0,15,9,1,64,4,0,1,47,536
713J51QU,0,0,1,1,0,1,15,4,0,36,4,1,1,63,40
289M02GA,0,1,0,0,0,0,50,9,0,49,0,1,1,54,89
283X08UW,1,0,0,1,0,0,15,8,1,63,0,1,1,60,82
815E54BI,1,0,0,1,0,0,50,5,0,63,6,0,1,65,207
662Z95LG,0,0,0,1,0,1,15,3,0,83,4,1,1,68,48
601S92WN,1,0,1,0,1,0,25,3,0,33,1,0,1,34,49
769N62FP,1,1,1,0,0,1,50,5,0,50,2,1,1,64,79
658X47RP,1,0,1,1,0,0,25,2,0,63,0,0,1,50,47
876J55HS,0,0,0,0,0,1,15,3,0,30,4,0,1,58,56
815U73XK,1,1,1,1,0,1,25,6,1,77,5,1,1,70,89
437E14SN,1,0,0,1,0,1,25,3,0,43,3,1,1,73,63
834V89CG,0,0,0,1,0,0,15,10,1,77,0,0,1,34,79
918B61YW,0,0,1,1,0,0,50,5,0,63,4,0,1,67,156
022F30SK,0,1,1,1,1,0,25,7,1,47,4,0,1,66,63
271R60QT,1,1,0,1,0,1,25,4,0,67,5,1,1,60,82
064S70TW,1,1,1,1,0,1,15,4,0,54,4,0,1,45,115
315W63NV,0,0,0,1,0,0,25,7,0,87,2,1,1,58,35
785Z30FC,0,0,0,0,1,1,15,6,0,72,0,0,1,66,41
483A57ZH,0,0,1,0,0,1,15,4,1,61,4,1,1,54,72
507I99RI,0,0,0,1,1,1,15,11,1,82,2,0,1,52,126
928P85HK,1,0,1,1,0,0,15,3,0,55,4,0,1,49,78
066B79BM,1,1,1,0,0,0,15,6,0,63,3,1,1,70,89
664U73GQ,0,1,1,0,1,1,15,5,1,31,4,1,1,64,134
166Q08ZL,1,1,0,0,1,1,25,5,1,68,4,0,1,55,51
405G67UG,0,0,1,1,0,0,15,3,0,65,4,1,1,52,75
900U90QR,0,0,0,1,0,1,25,6,0,71,4,0,1,50,82
455I17QD,1,0,0,1,0,0,15,7,0,63,6,1,1,49,130
171F99HT,0,0,1,0,0,0,15,5,0,52,5,1,1,79,159
682F33SI,0,0,0,1,0,0,25,4,0,87,0,0,1,63,53
410J55UD,0,0,1,0,0,0,15,10,1,70,2,0,1,70,72
265L67HO,0,0,0,1,1,1,15,11,1,86,2,0,1,49,60
356J29YB,0,1,1,1,0,0,25,8,0,39,4,0,1,59,48
960B70AK,0,0,0,1,0,1,15,3,0,74,3,1,1,65,92
769N17UT,0,1,0,1,0,1,15,3,1,49,0,0,1,62,68
355V16IB,1,0,0,0,0,1,15,3,0,40,3,0,1,53,91
091S57LK,1,0,1,0,0,0,15,3,0,61,4,0,1,69,297
428K40OQ,0,0,1,0,0,1,15,11,1,76,1,0,1,51,83
402Q96GM,1,1,1,1,0,0,15,5,0,73,5,1,1,61,109
590D19ZX,1,0,0,1,0,0,15,11,0,79,0,1,1,57,33
708C67ZX,0,0,1,1,1,1,25,11,1,74,2,1,1,65,61
627W72XA,1,0,1,0,0,1,15,4,0,54,4,0,1,62,206
305M01DK,1,1,0,0,0,1,15,5,0,30,1,0,1,64,75
411U80MW,0,0,0,1,0,1,25,4,1,43,0,0,1,57,73
572R36ZL,0,1,0,1,0,0,25,4,0,63,2,0,1,15,113
020M73UH,0,0,1,1,1,1,15,11,1,83,1,1,1,58,124
767Z81YS,1,1,0,1,0,1,25,3,0,70,1,1,1,55,36
767G52GO,1,0,0,0,1,1,15,10,1,83,0,0,1,37,98
123I16WS,1,0,1,0,0,1,15,6,1,50,1,1,1,58,73
621W64BZ,1,0,0,1,0,1,15,11,1,81,0,0,1,23,101
210U16KU,1,0,0,1,0,0,15,3,0,31,5,1,1,64,114
568U02TK,1,1,1,1,1,0,25,8,0,51,6,1,1,60,107
336E09WK,0,0,0,1,0,0,15,3,1,60,4,1,0,72,73
762Z95TJ,0,1,0,1,0,0,15,3,0,63,2,1,1,69,51
410S07XJ,1,1,1,0,1,1,15,10,0,68,4,1,1,72,112
165R20DJ,0,0,1,1,1,0,15,9,1,53,5,0,1,60,105
327O69CW,0,0,1,1,0,1,15,7,1,65,5,0,1,50,47
787C54SD,1,0,1,1,0,1,50,4,0,50,4,1,1,63,85
349Y77DO,1,1,1,1,0,0,25,3,0,63,0,0,1,53,199
439J44AU,0,0,1,1,0,1,15,10,1,71,0,0,1,70,42
671O44IA,0,1,1,1,1,1,15,10,1,93,0,0,1,74,70
824P51HC,0,1,0,1,0,0,15,5,0,60,5,0,1,54,57
436G66CS,1,0,1,1,1,1,25,11,1,66,1,0,1,45,57
203K38SW,1,0,0,0,1,1,15,8,1,35,1,0,1,64,46
661F94ZJ,1,0,0,1,1,0,25,10,1,53,3,0,1,36,117
582E42KL,1,0,1,1,0,0,15,5,0,75,2,0,1,70,71
541M43DB,1,0,1,0,0,0,15,3,0,63,1,1,1,80,206
540G92TK,0,1,1,0,0,0,25,4,0,52,5,1,1,71,186
965K04DX,1,1,1,0,1,1,50,9,1,87,0,1,1,65,99
399Y87BR,0,0,1,1,0,0,25,11,1,70,6,1,1,61,68
773F99ZM,0,0,1,0,0,0,25,3,0,63,0,0,1,57,71
089B24WH,1,0,1,0,0,0,15,2,0,25,1,0,1,56,112
932D83TO,0,0,1,1,1,1,15,5,1,54,2,0,1,51,90
284O43HO,1,0,1,1,0,1,15,4,0,35,4,1,1,69,82
437M09ET,0,0,0,1,1,1,15,9,1,63,1,1,1,65,132
700G47YR,1,0,1,1,0,0,25,2,0,61,3,0,1,71,106
302A73FR,0,0,1,0,0,1,25,11,1,93,6,1,1,38,22
901D93MR,0,0,0,0,1,1,15,9,1,63,6,0,1,70,88
731K52AA,1,0,1,1,0,0,15,6,0,55,4,0,1,53,355
762G04RJ,1,0,1,1,0,1,25,9,0,62,4,0,1,56,156
401W28OW,0,0,0,1,0,1,15,4,0,60,4,0,1,61,66
378B83XA,1,0,1,0,0,0,15,3,0,53,3,0,1,35,78
370Y14SM,1,0,1,1,0,0,15,2,0,49,6,0,1,68,183
998P80XF,0,0,0,1,0,0,15,3,0,73,1,1,1,54,96
285Q35BI,0,0,1,1,0,0,15,3,0,63,4,0,1,63,251
820X17EO,0,0,1,0,1,1,15,6,1,63,3,1,1,66,60
914M17HX,0,0,0,1,1,1,15,11,1,76,4,1,1,46,38
787N16UD,1,0,0,0,1,1,25,5,0,78,0,1,1,48,149
287M60GR,0,1,1,0,0,0,25,9,0,76,5,0,1,68,79
876K79EF,0,0,1,1,1,1,25,8,0,68,5,1,1,57,307
101O52AY,0,1,1,1,0,0,15,6,0,76,1,0,1,60,52
721K09YQ,0,0,1,1,0,0,15,3,0,49,3,1,1,64,57
304Z95RC,1,1,0,1,0,1,15,6,0,75,1,0,1,60,161
197I44EF,1,0,1,1,0,0,15,3,0,39,4,1,1,46,81
118Z89HO,0,0,0,0,1,0,15,8,1,77,2,1,1,51,73
521E68LE,1,0,1,1,0,0,15,3,1,67,2,1,1,55,63
261W20JR,1,0,0,1,0,0,15,3,0,79,0,0,1,39,27
523J52BG,1,0,0,1,0,0,15,5,0,63,3,0,1,68,228
293H85HA,0,0,0,1,0,0,15,6,1,72,3,1,1,47,162
826O13UV,1,0,1,1,1,1,25,7,1,47,4,1,1,54,79
462B14YO,0,0,1,1,0,1,15,3,1,63,1,0,1,74,100
280W60VG,1,0,1,1,1,0,15,9,1,65,1,0,1,64,43
670H94YT,1,0,1,1,0,0,15,3,0,66,1,1,1,63,84
514B23KM,0,0,0,1,0,1,15,11,1,82,4,1,1,55,102
434T92KY,1,0,0,1,0,0,15,3,0,41,6,0,1,72,168
733U62YP,0,1,1,0,0,1,15,5,0,37,4,0,1,62,47
100D66FY,0,1,1,0,1,1,15,9,1,41,1,1,1,39,106
391B55GK,1,0,0,0,1,0,15,6,1,36,5,0,1,69,75
653L77QE,0,1,1,1,1,0,15,9,1,30,3,1,1,66,57
498Y20VR,0,0,0,0,1,1,50,6,1,77,5,1,1,64,60
312P87ZR,1,0,0,1,0,0,15,2,0,53,4,0,1,50,41
295P45BI,1,1,0,1,1,1,15,7,0,55,6,1,1,76,213
553K07AD,0,0,0,0,0,1,25,11,1,63,0,1,1,69,21
235K66ZA,1,0,1,0,0,0,15,3,0,62,4,0,1,37,95
576A40EF,0,0,1,1,0,1,25,10,1,66,4,1,1,62,75
359W44TO,1,0,1,0,1,0,25,11,1,83,5,0,1,70,575
367V25AT,1,0,1,1,0,0,25,3,0,63,3,0,1,48,60
645R43NL,1,0,1,0,0,0,15,5,0,69,1,0,1,46,78
993O20OJ,1,1,1,1,0,0,15,4,0,63,6,0,1,63,361
223S12FT,1,1,1,0,1,0,25,6,0,73,4,0,1,53,84
898P41CC,0,1,1,1,0,0,15,9,1,94,3,0,1,36,160
478H19HV,0,1,1,0,1,1,15,8,1,75,2,1,1,56,48
250J41BV,1,0,0,0,1,1,15,5,1,66,3,1,0,66,111
558I48LK,0,0,1,0,0,0,15,6,1,77,0,1,1,67,68
203L66PK,0,0,0,1,0,0,25,5,0,89,4,1,1,67,247
632N68MC,0,0,0,1,1,0,15,9,0,69,1,0,1,56,66
702M05EW,0,0,1,0,0,1,25,3,1,45,4,0,1,62,61
713F10FH,1,1,1,1,1,1,15,7,1,65,2,1,1,41,45
817V61JS,0,0,0,1,0,0,15,3,1,81,6,1,1,55,47
585C30XR,1,0,0,1,0,0,15,3,1,67,2,1,1,68,69
551T42WO,1,0,1,1,0,0,25,3,0,69,2,0,1,57,48
965K48CO,0,0,1,1,0,1,15,3,1,35,3,1,1,70,47
411O38NL,1,1,0,1,0,1,15,3,1,85,4,0,1,62,72
002R01WL,1,0,0,1,0,0,25,8,0,84,2,0,1,34,73
845G17GX,1,0,1,0,0,1,25,10,0,63,4,1,1,69,72
051P42EY,1,0,0,0,1,1,15,10,1,60,4,0,1,62,61
139V13LF,1,0,0,1,1,1,25,7,0,43,1,0,1,15,158
515M38YG,1,0,0,1,0,1,15,7,1,78,4,1,1,58,327
528U02LB,0,1,0,1,1,1,15,5,0,37,5,1,1,63,138
843O44SU,1,1,1,0,0,1,15,4,0,25,4,0,1,82,112
367N60FY,0,0,0,1,1,1,15,10,0,51,4,1,1,30,28
455F01OL,1,1,1,1,1,0,25,7,0,66,0,0,1,67,86
044R47EI,1,0,1,0,0,0,15,5,1,61,4,1,1,63,63
935M31WZ,1,1,1,1,0,1,50,10,0,63,2,1,1,74,223
476E99IN,1,0,0,0,1,1,25,11,1,71,5,0,1,61,98
100G82XB,1,0,1,1,0,1,50,3,0,53,5,1,1,66,544
525T57BP,1,0,1,1,0,0,15,3,0,39,4,0,1,62,86
151E44LM,1,0,0,0,1,0,15,7,1,63,5,0,1,68,72
446A72NW,0,0,1,0,0,0,50,7,1,53,4,1,1,56,260
870G80YK,0,0,0,1,1,0,15,5,1,74,1,1,1,48,71
564J77KF,1,0,0,1,0,0,25,7,1,82,6,0,1,63,120
720U61TN,1,0,1,1,0,1,25,5,0,63,4,0,1,56,153
527M18DE,1,0,0,1,0,0,15,11,1,59,5,1,1,63,97
935Y39XN,1,0,1,1,0,0,25,7,1,60,3,1,1,42,87
591Z96ET,0,0,1,1,0,0,15,4,1,70,4,1,1,36,88
427H41HA,1,1,1,0,1,1,15,5,0,42,4,0,1,63,75
470C71GG,1,1,0,0,1,0,15,7,1,63,3,1,1,67,54
154I39VN,0,0,1,0,0,1,15,10,1,53,6,0,1,35,138
778M67KE,0,0,0,1,0,0,15,10,1,69,4,0,1,62,78
939C27XK,1,0,0,0,0,1,15,3,0,41,6,0,1,69,100
232I52UU,0,0,0,1,0,1,50,8,0,48,2,1,1,54,68
683Y68NV,0,0,1,1,0,1,15,10,1,63,3,1,1,65,55
476Y17MS,1,0,1,0,0,0,15,3,0,47,2,0,1,67,50
506T29WC,0,0,1,1,0,0,15,9,0,77,1,0,1,64,77
366E59FZ,0,1,0,0,1,0,15,9,0,63,0,0,1,73,88
090Q55JR,1,1,1,1,0,0,25,10,1,77,1,0,1,45,58
906U13ZV,1,1,0,0,0,0,25,10,0,63,5,0,1,62,279
122R35RB,1,0,0,0,1,0,15,10,0,36,5,0,1,70,108
522K71BJ,0,0,0,1,0,0,15,11,1,63,2,0,1,67,62
019H75LL,1,1,0,0,1,1,50,10,1,48,3,0,1,66,121
022W70UJ,1,0,1,1,1,1,25,10,0,46,2,1,1,61,58
972E45RJ,1,0,0,0,0,1,15,7,0,74,2,0,1,63,67
494I92GX,0,1,1,1,0,1,15,5,1,63,3,1,1,49,57
171U28PT,0,0,1,1,0,1,15,3,0,70,6,1,1,71,99
368G37LV,1,1,0,0,0,0,25,10,0,51,4,0,1,69,522
903E85QX,0,1,0,1,1,1,25,10,1,75,3,1,1,43,95
966O17NB,1,0,0,1,0,0,15,3,0,79,4,0,1,21,22
615U48EA,0,1,1,1,0,1,15,6,1,49,4,1,1,56,40
378I18ZH,0,0,1,1,0,0,15,4,0,70,1,1,1,63,44
750E87SK,1,1,1,0,0,1,50,8,1,63,6,1,1,57,96
516S96CJ,1,0,0,1,1,0,25,4,0,53,4,0,1,61,57
465W66RR,0,0,0,1,1,1,15,6,1,73,2,1,1,67,59
935U16WY,0,0,1,1,1,1,15,7,0,66,4,1,1,62,62
385T60FW,0,0,1,1,0,0,25,10,1,56,3,0,1,66,109
760M65VT,0,1,1,0,1,0,15,11,1,87,1,0,1,56,64
067F25ML,0,1,0,0,0,0,25,6,1,63,0,1,1,68,150
424W58VG,1,1,1,1,0,0,15,11,1,63,0,1,1,56,39
050K50GP,1,1,1,1,1,0,15,8,0,73,1,0,1,68,51
191X54ZD,0,0,1,0,0,1,15,3,0,71,1,1,1,58,160
534V89MA,0,0,1,1,0,0,15,11,1,93,1,0,1,52,55
547J78ZO,0,1,0,1,0,0,25,3,0,43,5,1,1,56,264
481C68UA,1,1,1,1,1,0,25,5,1,67,6,1,1,67,281
285R74RF,1,0,0,0,0,1,15,3,0,74,3,0,1,66,98
887Y63KF,1,0,0,1,1,1,25,6,1,65,5,0,1,67,97
698Z63UP,1,0,0,1,0,0,15,3,0,54,5,1,1,49,130
536L92IJ,1,0,0,0,0,1,15,4,0,61,2,1,1,59,80
043T67ZC,0,0,1,1,0,0,15,3,0,43,5,0,1,58,99
095X32RD,1,1,1,1,0,1,15,8,1,60,5,0,1,52,46
285L85LK,0,0,0,1,1,1,25,3,0,63,4,0,1,76,120
550W22KO,0,1,0,1,0,0,15,9,1,85,5,0,1,41,76
559D31HF,0,1,1,1,1,1,15,11,1,72,4,0,1,56,49
709E06II,1,1,1,1,1,0,15,7,1,43,4,0,1,72,109
099J08LA,0,1,0,0,0,1,25,5,0,61,4,1,1,71,91
347T32MY,0,0,0,1,1,0,15,9,1,61,3,0,1,68,41
045E55AO,0,1,0,0,1,0,25,7,0,51,5,1,1,57,213
801P29VF,0,0,1,0,0,1,50,6,0,79,1,1,1,82,71
862Z19ZG,0,0,1,1,0,1,15,4,1,57,2,0,1,58,56
418S87FL,0,0,1,1,0,0,25,7,1,66,5,1,1,68,41
062W27QR,0,1,0,1,0,1,15,4,0,70,6,1,1,64,297
573T33ER,0,0,1,1,1,0,50,11,1,53,4,0,1,58,327
888T23IQ,1,0,1,0,0,0,15,3,0,37,1,0,1,42,375
510E14JE,1,0,0,1,0,1,15,11,1,89,1,1,1,65,44
048N31GE,0,1,0,0,0,0,25,11,1,36,6,0,1,66,171
427D86JY,1,0,1,0,1,1,15,5,1,67,0,0,1,71,105
525R87KW,0,0,0,1,1,1,25,11,1,78,1,1,1,55,73
721Q37MH,1,0,1,1,0,0,25,11,0,63,0,0,1,64,53
651W51SU,1,0,1,0,0,0,25,3,0,63,4,1,1,66,325
430J67JZ,1,0,1,1,1,1,15,11,1,42,4,0,1,41,62
348S54QO,0,0,1,0,0,1,50,6,1,75,1,1,1,53,72
437B61OI,1,0,0,1,0,1,25,9,1,76,0,1,1,66,52
492A23CB,1,0,1,1,0,0,15,3,0,41,4,0,1,40,50
373K71RG,1,0,0,0,1,1,15,5,1,46,5,0,1,54,52
177V47AG,1,1,0,0,0,0,15,10,1,75,3,0,1,62,115
740Q62QA,0,0,1,1,0,0,15,3,0,49,5,1,1,65,329
501V80VR,1,0,0,1,0,0,15,3,0,60,4,1,1,52,186
118P25WH,0,0,0,1,0,0,15,3,0,58,5,0,1,64,60
235O47AG,0,1,1,0,1,1,25,8,1,63,3,0,1,52,119
141U86LS,1,0,0,0,0,1,15,11,1,77,0,0,1,66,134
441S73QL,0,1,1,0,0,1,15,4,0,79,3,0,1,27,116
746N20TK,1,0,0,1,1,1,25,6,0,53,0,0,1,44,217
064H69IP,0,1,1,1,1,1,25,11,1,63,4,0,1,71,81
086P01CD,1,1,0,0,0,1,15,11,1,65,1,1,1,63,35
338F15DM,1,0,0,1,0,0,15,10,1,63,1,0,1,66,96
113U63KB,1,1,1,0,0,0,15,4,0,27,2,1,1,59,63
999L72EW,1,0,0,1,0,0,25,9,0,82,0,1,1,62,47
641B35HC,0,1,0,0,1,1,15,7,1,63,2,0,1,62,68
975D58XZ,1,0,0,1,0,0,15,3,0,60,1,0,1,41,159
796O20FR,0,0,1,1,1,1,15,11,1,78,1,1,1,43,48
530K07UG,0,0,0,1,1,0,25,7,1,77,6,1,1,65,324
848E62BA,1,0,0,1,0,0,15,3,0,63,1,0,1,61,63
958W82QW,0,0,0,1,0,0,15,3,0,54,1,0,1,19,36
221W32IW,0,0,1,1,1,0,15,3,0,73,0,1,1,57,53
246K05CR,1,0,0,0,0,1,50,9,0,89,1,1,1,64,75
238S60WH,0,1,1,0,1,1,50,5,0,56,5,0,1,36,292
400F27OI,1,0,1,1,0,0,15,2,0,45,3,1,1,63,71
697F73DA,1,0,0,0,0,1,15,11,1,42,3,0,1,58,44
571N97GA,1,1,0,0,0,0,25,5,1,87,1,0,1,20,73
