FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
776S75KN,1,1,1,0,0,1,15,6,1,51,4,1,1,48,167
516G31KK,1,0,1,1,0,0,15,3,0,65,5,1,1,64,430
156N08RH,0,1,1,1,0,0,15,9,1,63,6,1,1,69,64
039T93GO,0,0,1,1,0,1,15,4,1,63,3,1,0,47,91
542E26KQ,1,0,1,1,1,1,15,4,1,41,2,0,1,60,56
352N60GN,1,0,1,1,0,0,15,3,0,61,4,0,1,51,47
473O98IS,1,0,0,1,0,0,15,4,0,84,3,1,1,53,132
435K33ZF,1,0,0,1,0,1,25,11,1,42,3,1,0,52,76
138Y06CM,0,0,1,1,1,1,15,5,1,63,3,0,0,71,125
640I65UP,1,0,0,0,0,1,15,10,1,80,4,0,1,54,140
606J36QW,1,1,0,1,0,1,25,10,1,78,0,1,1,67,132
919I71OJ,0,0,0,1,0,1,25,6,0,72,0,1,1,71,41
275F98NJ,1,0,0,0,0,1,25,8,1,63,4,0,1,54,96
525B89OI,0,1,1,0,0,1,50,11,1,93,3,0,0,66,48
239L77XV,0,0,0,1,0,1,15,9,1,63,1,0,1,58,45
841A38DN,0,1,1,0,1,1,15,6,1,67,1,1,1,62,51
748R30XL,0,0,1,1,0,1,25,6,0,73,5,1,1,63,404
022N12IX,0,0,1,0,0,1,15,4,1,58,2,0,1,68,65
868U29IV,0,0,0,1,0,0,25,5,0,64,6,0,1,48,487
335Y85AP,1,0,0,1,0,1,15,10,1,63,1,0,1,46,142
640D23AA,1,1,1,0,0,1,15,8,1,55,5,0,1,75,431
257U37MN,0,0,0,1,0,0,15,10,0,71,1,0,1,46,47
188H76SQ,0,1,0,0,0,1,15,5,0,72,5,0,1,68,107
666I76LW,0,1,1,0,0,1,25,10,1,54,5,0,1,59,234
687H49IH,0,1,0,1,0,0,15,5,0,76,1,0,1,36,16
222W28BV,0,0,1,1,0,1,15,9,1,38,3,1,0,69,69
895J76UT,1,0,1,1,0,1,25,4,0,63,4,1,1,60,63
463E73AG,1,1,1,0,1,0,15,7,1,40,6,1,1,66,95
618C73BY,0,1,1,1,0,0,15,9,1,86,4,0,1,68,80
047C57LG,0,1,0,1,1,1,15,10,1,58,2,0,1,61,72
101M71TH,0,0,1,0,0,0,50,6,1,51,5,0,1,60,407
321K18DA,1,0,0,1,0,0,15,3,0,79,4,1,0,0,0
396D22KI,1,0,0,1,0,0,15,6,1,63,3,0,0,59,62
179T81GB,0,0,1,1,1,1,15,5,1,48,1,1,1,64,49
284E78WD,0,1,0,1,1,1,15,9,1,63,3,0,0,44,37
003U33RG,0,0,0,0,0,1,15,3,1,62,3,1,1,77,119
435V79WH,0,0,0,1,0,1,15,11,1,63,0,0,1,46,50
933A14XF,0,1,1,0,0,1,15,9,1,78,4,1,1,69,97
193M46VU,1,1,1,1,0,1,15,4,0,48,1,1,1,65,74
347I09AR,1,0,0,1,0,1,15,3,0,50,3,0,1,60,63
786M75YT,0,0,1,1,1,1,25,7,1,49,4,0,1,63,77
204J32FV,0,0,0,0,0,1,25,9,1,53,3,0,0,51,90
351B14LA,1,1,1,0,1,1,15,7,0,50,6,1,1,67,48
992M81SU,0,0,0,1,0,0,15,11,1,78,3,1,1,33,67
975P34LA,0,1,1,1,0,1,25,6,1,47,3,1,1,34,72
908X02TF,0,1,1,0,0,0,15,4,0,63,3,1,0,78,213
508P14RI,0,0,1,1,0,0,25,10,0,54,3,0,1,54,72
832N73MY,1,1,0,0,0,0,15,11,1,63,3,0,0,69,81
066C41CD,0,1,1,1,1,1,15,4,0,81,3,1,0,53,67
915Q79PQ,1,0,0,1,0,0,15,5,0,87,1,1,1,60,125
313I42LX,0,1,0,1,1,1,15,8,1,63,3,0,0,43,232
596J65GG,1,1,0,0,0,0,15,4,1,54,6,0,1,68,69
265U39YZ,1,0,1,0,0,0,25,7,1,50,6,1,1,51,201
525D33GC,0,0,1,0,0,0,15,9,1,95,0,0,1,65,153
676G60GA,0,0,0,1,0,0,25,6,1,44,5,0,1,65,151
597O25SZ,1,0,1,1,1,1,15,7,1,63,6,0,1,53,185
067M16EV,1,0,0,1,0,0,15,3,1,63,5,1,1,69,168
596Y61UP,0,1,1,1,0,0,15,9,1,80,1,0,1,52,117
263J97IU,0,0,0,0,0,1,25,3,0,25,3,0,1,71,111
574G42JN,0,0,0,1,1,0,15,6,1,73,2,1,1,32,113
508C43EP,0,0,1,0,0,0,15,3,1,63,3,1,1,49,105
205I17OV,0,0,0,1,0,0,50,6,1,63,3,0,0,49,146
401P94AL,0,0,0,1,0,1,15,11,1,62,2,1,1,46,41
022W56JG,1,0,1,1,0,0,25,4,0,62,3,0,1,67,44
192W52PL,0,1,0,1,1,1,15,11,1,77,3,1,0,69,335
051M97PS,0,1,1,0,1,0,25,10,1,43,4,1,1,61,83
960S90VS,0,1,1,0,0,0,15,6,0,43,4,0,1,61,53
898J82VU,1,0,0,0,1,1,15,6,1,63,3,0,0,67,221
707W94CN,0,0,0,1,1,1,15,9,0,66,3,0,0,51,87
759M36JN,1,0,0,1,1,0,15,7,0,83,4,1,1,61,78
381G48GJ,0,0,0,0,0,1,15,11,1,70,3,0,1,52,88
677E51EA,1,0,1,1,0,1,15,4,1,63,2,1,1,56,48
901V37NM,0,1,1,0,0,0,15,11,1,77,0,0,1,63,36
324X92WE,1,0,0,1,0,0,15,3,0,63,3,0,0,43,152
923B88OG,0,1,0,0,0,0,15,10,1,71,2,0,1,67,100
339N11FK,1,1,1,1,1,0,15,11,1,82,1,0,1,67,36
726O50LC,1,0,0,0,0,1,15,9,1,73,0,1,1,50,54
894D46SE,0,0,1,1,0,0,25,3,0,58,3,0,1,60,111
224R77ZB,1,1,1,1,0,0,15,7,1,73,4,1,1,68,114
052N00GM,1,0,1,0,1,1,25,4,0,63,4,1,1,59,56
042F30XP,0,0,0,1,0,1,50,6,1,64,1,0,1,55,52
868A26LP,0,0,0,1,0,1,25,8,1,59,3,1,1,43,241
726B75NN,1,0,1,1,0,0,15,3,1,87,6,1,1,62,43
844M72OS,1,1,0,0,1,0,25,5,0,42,3,0,1,55,55
737N63SE,0,0,0,1,0,1,25,11,0,76,0,1,1,53,45
816Q34UW,1,0,1,0,0,0,25,2,0,40,1,1,1,49,45
177L86BB,1,0,1,1,1,1,25,3,0,40,4,0,1,58,68
555N38XM,1,0,0,0,1,1,15,11,1,55,4,0,1,79,166
114J59RN,1,0,1,1,0,0,15,3,1,69,4,0,1,66,55
533T16ZA,0,0,0,1,1,1,25,6,0,77,6,0,1,69,252
269L49EI,1,0,0,0,1,1,25,11,1,81,4,0,0,67,239
406N49WL,0,1,1,0,1,1,25,9,1,61,5,1,1,49,140
337S15PG,0,1,1,0,1,1,25,6,1,63,4,1,1,57,116
984Y20EJ,0,1,1,1,0,0,25,10,1,52,4,0,1,68,50
918Y02AJ,1,0,0,1,0,0,15,6,0,64,3,1,0,48,212
437I75RN,1,0,0,1,0,0,15,3,0,33,4,1,1,46,115
445J22LU,0,1,1,1,1,1,15,9,1,89,4,0,1,56,128
738C68HB,1,0,0,0,0,1,15,11,1,53,3,0,0,71,189
741L78IE,0,0,0,1,0,0,25,5,0,59,3,0,1,53,69
115M37KT,0,1,0,0,0,1,15,9,1,87,2,1,1,58,44
144T39XU,0,1,0,1,0,1,25,3,0,63,3,1,0,24,54
501J07XO,0,0,0,0,1,0,15,11,1,63,3,0,0,66,66
086H43BF,0,0,1,1,0,0,15,5,0,61,3,0,0,52,49
379S58MC,1,0,1,1,0,0,15,2,0,79,2,1,1,58,64
864A31PP,0,1,0,1,0,1,15,5,0,68,4,0,1,47,306
409Q16TZ,0,0,1,1,0,0,50,4,0,29,4,0,1,69,88
950W10GQ,1,1,0,1,0,1,25,9,1,50,1,0,1,72,97
998W59EV,0,0,0,1,1,1,25,6,1,95,4,0,1,46,462
865E82UN,1,0,1,1,0,0,15,3,0,63,5,0,1,58,422
534E03KY,1,0,0,1,0,0,15,3,0,63,2,1,1,54,109
803A67JE,1,1,0,0,0,0,15,4,0,65,2,1,1,75,47
579P64PJ,1,1,1,1,0,0,25,6,0,40,3,1,1,33,123
502E54UG,0,0,0,0,1,1,15,9,1,37,3,1,1,58,70
004D81KU,0,1,1,1,0,1,15,5,1,69,5,0,1,62,92
179B05CJ,1,1,1,0,0,1,15,11,1,47,5,0,1,64,299
046U14XP,1,0,0,0,0,1,25,6,0,63,3,0,0,17,350
355L37IK,0,1,0,0,0,1,15,4,0,60,1,0,1,64,49
705F21IR,1,0,0,1,0,0,15,3,0,63,3,1,0,59,70
458O09IN,0,0,1,1,0,0,25,7,0,53,3,0,1,50,49
513P95BO,1,0,1,1,0,0,15,3,0,63,3,0,0,58,173
934U22HR,0,1,1,1,0,1,15,7,1,70,2,1,1,69,274
009D46JK,1,1,1,0,1,0,15,5,1,63,3,0,1,60,50
513R11YZ,0,1,1,1,0,0,15,6,1,56,3,0,1,62,67
661R06GE,1,1,1,1,1,1,15,9,1,80,3,0,0,64,65
911A83MC,0,1,1,0,0,1,15,3,0,51,0,0,1,40,167
782O93RJ,0,0,0,1,0,0,15,6,1,90,1,0,1,57,51
920H67HE,0,0,0,0,0,1,25,6,1,81,5,0,1,59,232
733W05HF,0,0,0,1,0,1,15,4,1,81,3,1,0,73,562
133S93HW,0,0,1,1,1,1,15,8,1,67,0,0,1,48,64
803D24AM,1,0,1,0,0,0,25,3,0,63,3,0,0,50,42
420N73RH,1,1,1,1,0,1,15,6,0,71,3,0,1,63,80
071J75VL,0,0,0,1,0,0,15,6,1,48,3,0,0,55,261
068S31MB,0,1,1,0,1,1,25,4,1,37,5,0,1,77,105
842W08TF,0,0,1,1,0,1,25,4,1,58,6,1,1,78,175
350O97OA,1,0,0,1,1,1,15,11,1,75,1,1,1,56,59
928X72UG,0,0,0,0,0,1,15,3,0,67,4,0,1,69,124
010W02SM,1,0,0,0,0,1,25,3,0,57,1,1,1,68,74
599N52MC,0,1,1,1,1,1,15,5,0,43,1,1,1,73,124
437R24KO,0,0,1,0,0,0,15,4,0,51,4,1,1,59,47
492P44RE,0,1,0,0,1,0,25,4,0,33,4,1,1,62,194
151G08ZU,0,1,0,0,0,1,25,3,0,54,3,0,0,68,213
471O99OJ,0,1,1,0,0,1,15,4,1,53,5,1,1,65,67
685U77LX,0,1,1,1,0,0,15,4,0,38,5,1,1,72,148
983A33NT,0,0,0,1,0,0,15,5,0,44,5,0,1,55,89
223E75LR,1,1,0,1,0,0,25,6,0,56,3,1,1,51,156
060H17EN,0,1,1,0,0,1,25,4,0,63,2,0,1,49,54
588M04HY,0,0,1,1,0,1,15,6,0,63,0,0,1,46,35
622J26MZ,0,0,0,0,0,1,15,10,1,55,1,0,1,67,83
901V65ZX,1,1,1,1,0,0,25,6,1,39,3,1,0,49,50
811S85LW,0,0,1,1,0,0,15,5,0,65,3,0,0,63,57
461B92XV,0,1,0,0,0,0,25,9,0,48,6,0,1,66,86
933Z38LA,1,0,0,0,1,0,15,10,1,74,0,0,1,49,57
252P76TE,0,1,0,1,1,1,15,11,1,82,1,1,1,44,78
482F91AF,0,0,0,0,0,1,15,6,1,63,3,0,0,55,70
626O18BD,0,0,1,1,0,0,50,6,0,53,5,1,1,68,84
584K49QZ,1,0,0,1,0,0,15,5,0,63,3,0,0,42,249
600R08MJ,0,0,0,1,1,1,15,4,1,63,6,1,1,73,201
307M57TA,1,0,1,1,0,0,15,3,0,55,6,1,1,62,149
898J47KL,0,0,0,1,0,0,50,3,0,63,2,1,1,46,86
864V56OD,0,0,0,1,0,0,15,3,0,71,2,1,1,70,105
620W14VJ,0,0,1,0,0,0,15,3,0,53,4,1,1,72,87
944K67FY,1,1,1,0,0,1,25,8,1,72,1,1,1,63,42
980T64LS,1,0,0,1,0,0,15,10,1,65,3,0,1,38,117
530Z08SF,1,0,1,1,0,0,15,10,1,63,2,0,1,62,49
453C45VQ,0,0,1,0,0,1,25,9,1,70,5,1,1,0,0
663Z11LH,0,1,0,0,0,0,25,9,1,63,2,0,1,46,126
003R25LU,0,0,0,1,0,1,15,3,1,37,3,1,1,49,33
246T35HG,1,0,0,1,1,1,15,6,1,43,2,0,1,67,37
625M43CG,0,1,1,0,0,1,15,3,0,67,0,0,1,43,209
226O75JC,0,0,0,0,0,1,15,3,0,48,2,0,1,53,51
689R59WV,0,1,0,1,0,0,15,10,1,36,0,1,1,67,47
597O56XC,1,0,1,1,0,0,15,4,0,70,4,1,1,65,201
662M06EB,0,1,1,1,1,1,25,11,1,65,2,1,1,59,59
416W63KF,1,0,1,1,0,1,15,4,0,63,5,0,1,70,110
317U07DV,0,1,1,0,1,1,25,3,1,39,6,0,1,58,277
892D84MZ,0,1,1,1,1,1,15,4,1,26,3,0,1,51,48
263I24VF,1,1,0,0,1,1,50,4,1,73,4,1,1,64,80
150E37FB,1,0,1,1,0,0,15,2,0,63,3,0,0,55,89
218J99DA,1,1,1,0,0,1,15,8,1,78,1,1,1,51,35
352O83UR,1,0,1,1,0,0,15,3,0,79,6,0,1,57,241
101W68JI,0,1,1,0,0,1,15,10,1,76,1,1,1,57,118
789J32QJ,1,0,0,1,0,0,25,6,0,37,4,1,1,39,210
352Z81MF,0,1,1,1,1,1,25,7,1,78,0,0,1,55,98
634N58WL,1,0,0,1,1,1,15,11,1,41,3,0,0,49,86
657P82RB,1,0,1,1,1,1,25,10,1,47,1,1,1,47,121
362A94ST,0,1,1,0,1,1,15,11,1,54,6,1,1,54,88
349E01JE,0,1,1,1,1,1,25,10,1,91,0,0,1,72,76
737B62AA,0,0,0,1,0,0,25,7,0,56,0,0,1,66,79
964O17LU,0,0,1,1,0,0,50,9,0,69,4,0,1,48,174
393B93RI,1,0,1,1,0,0,15,6,0,63,3,1,0,62,92
322B54OC,1,0,1,1,0,0,50,10,1,63,0,0,1,70,73
062K12VM,1,0,1,0,0,0,15,3,0,45,4,1,1,65,250
351N03OH,0,1,1,0,0,0,15,11,1,50,4,1,1,72,132
836N90UY,1,0,1,0,0,1,25,7,1,73,4,0,1,60,91
372P17FY,0,0,1,0,1,1,15,9,1,63,5,1,1,57,211
323C79XN,1,0,1,1,0,0,25,3,0,42,5,0,1,70,131
834E80TA,1,0,1,0,0,1,15,4,0,41,6,1,1,53,344
551H88BZ,0,0,1,1,0,0,25,7,0,69,6,1,1,73,131
138F68IV,0,1,1,0,1,0,25,9,1,71,4,0,1,68,107
575B22QP,1,0,0,1,0,1,15,10,1,63,3,0,0,60,32
815K09DC,1,1,1,1,1,1,25,7,0,63,3,1,0,61,85
042L34LT,0,1,1,0,0,0,15,6,0,63,3,0,0,45,156
676V61RT,0,0,0,0,1,1,15,10,1,65,0,0,1,30,42
146D41TC,1,0,1,0,1,1,25,8,1,51,4,1,1,75,100
753I50LV,0,0,0,1,0,0,25,3,0,35,6,1,1,54,342
836P54SX,0,0,0,1,0,0,15,4,0,81,5,0,1,68,202
980X75VQ,0,1,0,1,0,0,15,7,1,41,3,0,0,63,90
772T74PV,1,0,1,1,0,0,15,4,1,63,4,0,1,77,66
546L96ZY,1,0,1,0,0,0,15,3,0,63,4,0,1,53,78
429Z19JA,1,1,0,1,0,1,25,10,1,77,6,1,1,58,109
444L33XH,0,0,0,1,1,1,25,5,1,76,0,1,1,40,48
286I41ET,0,0,1,0,0,0,50,8,0,50,6,1,1,77,231
430S42WI,1,0,1,1,0,1,15,10,0,75,1,0,1,70,98
480G35JV,0,0,0,1,1,0,15,4,1,40,4,1,1,49,98
394U27EC,0,0,1,1,0,1,15,7,1,70,3,0,1,46,253
795Y74IX,0,1,1,0,0,1,15,4,0,55,2,0,1,66,63
491O22VX,1,0,0,1,0,0,15,11,1,63,1,0,1,67,104
293N97VH,1,0,1,1,0,0,25,3,0,63,3,0,0,41,485
516F65BN,1,0,1,0,0,1,15,10,1,65,1,0,1,65,133
129H10LF,0,0,0,1,0,1,15,7,0,73,1,1,1,58,50
776K81TK,0,0,0,1,0,0,25,4,0,63,3,0,0,69,107
618J62UX,1,0,0,0,1,0,15,9,1,63,5,1,1,57,79
829T88LH,0,1,0,1,0,1,15,3,0,51,6,0,1,36,79
648T51RY,0,0,1,0,0,1,15,11,1,63,3,0,0,56,98
071W40HF,1,0,1,0,1,1,25,9,1,63,3,0,0,62,109
567W86EQ,1,0,0,1,1,1,25,15,1,86,6,1,1,61,435
566X40SP,0,0,0,1,0,1,15,5,1,39,3,0,1,53,78
408P46BP,1,0,0,1,1,1,25,11,1,63,0,0,1,64,43
065A09NK,1,0,1,1,0,0,15,3,0,63,3,0,1,45,251
704K12MB,1,0,0,1,0,0,15,3,1,63,4,0,1,67,182
694X84DD,0,0,0,0,1,1,15,9,1,84,2,0,1,72,95
347C65XZ,1,0,0,1,0,0,15,3,0,77,2,1,1,61,127
974X53VU,1,0,1,0,0,0,25,9,1,63,3,0,0,63,47
677J51YI,0,1,1,0,1,1,15,11,1,65,3,1,1,62,95
953L53SM,0,0,1,1,0,0,25,4,1,47,3,0,1,37,87
575D80TM,0,0,0,1,0,0,25,7,1,66,4,1,1,70,212
386F01JS,1,0,0,0,0,1,25,9,1,75,1,0,1,55,31
173L11IW,1,0,1,1,0,0,15,7,1,63,3,1,0,67,135
560C64CK,0,1,1,0,1,1,15,6,1,69,3,0,0,64,54
068E92HU,1,0,0,1,0,1,15,3,0,33,6,0,1,54,547
104S53BG,1,0,1,1,0,1,15,9,1,66,3,1,1,63,49
449O23XN,1,0,1,0,0,0,25,3,0,53,3,1,1,66,176
314K39TT,0,0,0,1,0,1,15,3,1,87,4,1,1,62,45
280I27BQ,1,1,1,1,0,1,15,7,0,79,4,0,1,69,56
131R12HI,0,0,0,1,0,1,15,11,1,81,1,0,1,51,43
510T76ZH,1,1,1,1,0,0,50,4,0,82,0,0,1,65,65
909W64LA,0,0,0,0,1,1,15,11,1,90,2,0,1,57,59
236D31IJ,1,0,1,1,0,0,15,3,0,59,0,1,1,66,40
487Q53RV,0,1,1,1,1,0,15,10,1,63,3,1,0,59,63
021Z38FY,0,1,0,1,0,0,15,10,1,83,0,0,1,49,28
582T05RZ,1,1,1,1,0,0,15,4,0,81,3,1,0,72,90
177C73MO,1,0,1,1,0,1,25,6,0,42,0,1,1,49,64
788Q05AT,1,0,0,1,0,0,15,7,0,82,3,0,0,63,59
698C68OL,1,0,1,0,0,0,15,3,0,82,4,1,1,63,82
270I02CK,1,0,0,0,0,1,15,3,0,35,0,0,1,71,104
735O71XJ,0,0,0,1,0,0,15,10,1,80,4,0,1,48,109
846H24ZF,0,1,0,0,0,1,15,3,0,36,5,1,1,71,120
229O43FR,0,1,0,1,0,1,15,5,1,41,4,0,1,66,61
695E87MY,1,0,1,0,0,1,15,10,0,54,3,0,1,74,83
910W54MF,0,1,0,1,1,1,25,8,0,69,4,1,1,74,144
921K93HH,1,0,0,0,0,1,15,8,1,60,1,0,1,52,94
530Q78TZ,1,0,1,0,0,0,15,3,0,72,3,1,1,58,71
998Q33OR,0,1,0,0,0,0,25,3,0,38,4,0,1,66,75
058C00WO,1,1,1,1,1,1,15,10,1,82,3,0,0,41,104
651I34AT,0,0,1,1,0,1,15,3,0,63,3,0,1,64,57
000S71NR,1,1,0,0,1,0,25,9,1,56,5,1,1,67,68
281D54EP,0,1,0,1,0,0,15,4,0,56,3,0,1,64,115
172M44LE,1,1,1,0,1,1,15,10,1,42,6,1,1,64,89
264C18IA,1,0,1,1,0,0,15,3,1,63,3,0,0,6,85
974C30ZO,0,1,1,1,1,1,50,8,0,61,4,0,1,64,49
366D66ME,0,0,1,1,0,1,15,9,1,65,3,0,0,45,142
204U60DX,0,1,1,0,0,1,15,11,1,87,0,1,1,64,54
288M71OJ,0,0,0,1,1,1,15,5,1,54,6,1,1,77,131
179K45LM,0,0,1,1,0,1,15,11,1,62,0,0,1,56,59
530N06BZ,0,1,0,0,1,1,15,5,0,71,6,0,1,44,258
865J34IB,1,0,1,1,1,0,15,7,0,56,4,0,1,55,154
732B12ZG,1,0,1,0,0,0,15,3,0,67,4,0,1,79,149
603E42PY,0,0,0,1,0,0,15,8,1,63,3,0,0,67,240
590C75KQ,1,0,1,1,0,0,25,6,1,42,5,0,1,40,36
197O04NI,0,0,1,0,0,1,25,7,0,83,3,1,0,53,444
844W11JZ,1,0,1,0,1,0,25,3,0,52,0,1,1,63,64
276L05IU,1,0,1,0,0,0,25,8,0,43,3,0,1,61,58
178K55BK,0,1,1,0,0,1,15,16,1,81,1,0,1,39,39
744L28KL,0,0,1,1,1,1,15,8,1,84,1,1,1,71,137
306F64NB,0,1,0,0,1,0,15,9,1,65,5,1,1,43,57
490H48ZN,1,0,1,1,0,0,15,3,0,43,5,1,1,61,165
429K21US,0,0,1,1,0,0,25,5,1,75,2,1,1,37,62
744H92GW,0,1,1,1,0,1,25,5,0,43,3,1,1,54,122
073L07WF,0,0,1,1,1,1,15,4,1,53,3,0,1,47,31
241U20FT,1,1,1,1,0,0,15,4,0,71,1,0,1,67,82
035V02ZO,0,1,1,0,1,1,15,10,1,60,6,1,1,68,261
079Q66JY,0,1,1,1,1,1,25,6,1,33,2,1,1,60,125
802R98QX,1,0,1,1,0,0,15,3,1,51,5,0,1,65,57
657L44WJ,0,0,0,1,0,1,15,11,1,51,1,0,1,63,40
909T52FS,1,0,1,0,0,1,15,5,0,66,0,1,1,61,50
981H65DU,0,1,1,1,1,0,15,11,1,80,6,0,1,59,104
810D06RB,1,0,1,0,0,0,15,3,0,27,4,0,1,67,76
355J28RK,0,1,0,0,0,1,15,9,1,63,3,1,1,75,70
445E76QG,0,0,0,0,0,1,15,4,0,88,3,1,0,70,132
542O96GM,1,1,1,1,0,0,15,4,0,59,4,1,1,63,172
779R65VD,0,1,0,0,0,1,15,7,1,55,6,0,1,69,95
892X03GE,1,0,1,1,0,0,25,6,0,57,6,0,1,66,74
015E52NP,0,0,0,1,0,1,15,6,1,86,1,0,1,46,55
633W97VI,0,0,1,1,0,1,25,9,1,63,1,1,1,50,56
011U12CI,0,1,1,1,0,0,25,7,1,42,3,1,1,25,183
392F61HL,1,1,0,1,0,1,50,4,1,93,0,0,1,64,164
998O99HB,0,1,1,0,0,1,25,6,0,73,1,0,1,69,85
351Z48FN,0,1,0,1,0,0,15,7,0,63,4,1,1,63,84
946B92BK,1,1,1,1,0,0,15,4,0,43,4,0,1,51,83
814F85GA,1,0,0,1,0,0,15,3,0,63,2,1,1,69,34
396X19OY,1,1,1,1,0,0,15,5,0,71,5,0,1,81,146
713V44RU,0,0,0,1,0,0,25,7,0,63,3,0,0,77,117
632L41KC,1,0,0,1,0,0,25,9,0,82,3,1,1,61,339
099I84IB,0,0,1,1,0,1,15,3,1,51,3,1,1,48,122
602N74KM,0,0,1,1,0,0,50,5,0,82,4,1,1,69,131
994B54BV,0,1,0,0,0,0,25,7,0,37,5,1,1,33,57
090P59OB,0,0,0,1,0,0,15,9,1,63,3,1,0,59,58
115I21SY,1,0,0,1,0,0,15,10,1,63,3,0,0,72,61
500T21VT,0,1,1,1,1,1,15,10,1,63,3,0,0,21,62
766W52XC,1,1,1,0,0,0,25,5,0,75,1,1,1,55,58
437T30RW,0,0,0,1,0,0,15,3,1,39,3,1,1,60,34
993K12YV,0,0,0,1,0,0,15,3,1,51,4,1,1,74,129
777L10HT,0,1,1,0,0,1,15,3,0,63,5,0,1,65,86
984U54NT,0,0,1,1,0,0,15,4,1,76,1,0,1,69,51
186X28ZK,0,1,1,0,0,0,25,3,0,48,3,0,0,62,133
094Q74BZ,0,1,0,1,1,1,50,9,1,59,4,1,1,68,183
263A45HW,0,0,0,1,1,1,50,11,1,82,3,0,0,78,118
912Q94EX,1,0,0,1,1,1,15,11,1,61,4,0,1,55,47
239L26NB,0,1,1,1,0,0,15,4,0,38,2,0,1,66,91
463O02ZB,0,0,0,0,1,1,15,11,1,90,0,0,1,32,311
182A00MF,1,0,1,0,0,1,15,10,1,57,2,1,1,65,47
014N35AU,1,0,1,1,0,0,15,3,0,63,3,0,0,70,63
352J00JE,0,0,0,1,0,1,15,6,1,72,1,1,1,57,105
409J70NR,1,0,0,1,0,0,15,2,0,63,3,0,0,64,82
625X73GA,1,0,1,0,0,0,15,3,0,33,2,0,1,35,46
474J86JT,1,1,0,1,1,0,25,7,1,64,6,1,1,72,380
934Y58MA,0,0,0,1,0,1,15,10,1,76,3,0,0,55,113
008R91SE,0,0,0,1,0,0,15,3,0,49,4,1,1,40,31
024Z52QZ,1,0,0,0,0,1,25,5,0,77,3,0,1,63,97
539Y43OV,0,0,0,0,0,1,15,7,1,50,5,0,1,58,58
062H03ZN,1,0,1,1,0,0,15,3,0,49,3,1,0,40,49
483C26VV,1,0,0,1,0,0,15,11,1,75,3,0,0,64,53
543T93YF,1,1,1,1,1,1,15,5,0,63,3,0,0,59,86
009H35JJ,1,0,0,0,0,1,15,9,1,49,0,0,1,65,67
228U64RK,1,0,1,1,0,0,15,9,0,68,3,1,0,46,210
959H24SL,0,0,1,1,1,1,50,8,1,63,3,1,0,52,47
784M71NB,1,1,0,1,0,0,15,5,1,86,2,0,1,53,87
160D69BI,0,1,1,0,0,0,25,10,1,37,4,1,1,48,269
457C97OW,1,0,0,1,0,0,15,3,0,63,3,0,0,52,65
930Y97HR,1,0,1,1,0,0,15,2,0,75,1,1,1,24,25
598W00XH,0,0,1,1,0,0,15,3,1,63,5,0,1,55,132
780O32YN,1,0,1,0,0,0,25,10,1,82,4,0,1,64,82
201L95FC,1,0,0,0,0,1,15,11,1,76,3,0,1,54,107
774K46CR,1,0,1,0,1,1,15,6,1,39,5,0,1,64,76
872T08VA,1,0,1,0,1,0,15,4,0,52,5,1,1,70,378
260E63XQ,1,0,0,1,1,1,25,10,1,87,1,1,1,67,53
662M14ON,1,0,0,1,0,0,15,2,0,45,6,1,1,67,191
172L65GC,1,0,1,1,0,1,15,6,0,63,3,1,1,68,127
412S34WR,1,1,0,0,0,0,15,4,0,53,3,0,1,65,136
586I34FZ,1,1,0,0,0,1,15,8,1,59,1,0,1,36,36
876D47CN,1,0,1,1,0,1,25,5,1,54,3,0,0,54,347
007M94NO,1,0,1,1,0,0,25,3,0,67,2,0,1,48,27
127Z12RI,0,1,1,1,0,0,15,9,1,83,4,1,1,58,275
997N77BN,1,1,1,0,0,1,25,4,0,83,2,1,1,73,129
236C65PV,0,1,0,0,1,1,15,9,1,63,3,1,1,79,146
771S94YJ,1,0,1,1,0,0,25,3,0,63,1,1,1,69,42
039B24TL,1,0,0,1,0,0,15,3,0,41,6,0,1,67,103
287I63VJ,1,0,0,1,0,1,15,4,0,67,4,0,1,58,219
973F80BR,1,0,1,0,1,1,15,9,1,60,3,0,0,73,146
419B61OI,0,0,0,0,0,1,15,6,0,69,1,1,1,37,39
207Q33DO,1,0,1,0,0,0,15,11,1,81,0,0,1,61,42
224C82FA,0,1,0,0,0,0,15,5,0,63,1,0,1,65,47
946H77SY,1,0,1,1,0,1,15,9,1,64,6,0,0,62,169
428S43EV,1,0,1,1,0,0,15,3,0,52,1,0,1,60,85
594X29PJ,1,1,1,0,1,1,15,9,0,73,3,1,0,62,352
916X59UO,1,1,0,1,0,0,15,4,0,61,4,1,1,63,73
460H08IM,1,0,0,1,0,0,15,7,0,63,0,1,1,41,59
425J76NV,1,0,1,1,0,0,15,3,0,63,3,1,0,47,130
172Z56ZI,1,1,1,1,0,0,50,5,0,72,1,1,1,50,35
596B37RI,0,1,1,0,0,1,15,11,1,65,3,0,1,67,52
670W33AX,1,0,1,0,0,0,25,3,0,47,5,1,1,60,345
235U83RG,0,0,1,0,1,1,15,6,1,45,3,1,1,73,84
500B14SH,0,1,0,0,1,1,15,9,1,63,3,0,0,37,167
